Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-1694	-1465.21	-1475.18	-1476.61	-1476.01	-1474.34	
uce-1695	-1454.00	-1459.40	-1459.30	-1459.33	-1459.52	
uce-1698	-1040.08	-1039.55	-1039.30	-1039.32	-1039.39	
uce-17	-1591.66	-1590.99	-1590.95	-1591.41	-1590.99	
uce-170	-1525.76	-1520.11	-1518.79	-1523.34	-1522.94	
uce-1702	-1621.96	-1614.21	-1613.14	-1615.34	-1615.20	
uce-1703	-1723.90	-1714.31	-1717.41	-1717.62	-1713.40	
uce-1705	-911.46	-909.88	-910.10	-909.54	-910.16	
uce-1708	-1326.98	-1319.70	-1320.04	-1319.86	-1319.07	
uce-1709	-1722.78	-1721.93	-1724.22	-1720.74	-1724.40	
uce-171	-845.06	-847.75	-847.85	-847.90	-847.87	
uce-1713	-1677.97	-1677.82	-1679.60	-1679.64	-1676.74	
uce-1718	-925.86	-925.30	-924.15	-928.68	-928.84	
uce-1719	-1593.65	-1578.35	-1579.53	-1577.19	-1579.67	
uce-172	-2556.38	-2553.67	-2554.03	-2552.66	-2553.91	
uce-1722	-998.47	-997.87	-997.11	-1001.96	-998.30	
uce-173	-1576.03	-1576.90	-1576.99	-1576.76	-1576.88	
uce-1732	-2007.28	-2011.90	-2016.00	-2013.86	-2010.87	
uce-1733	-1173.47	-1155.68	-1155.67	-1155.83	-1155.78	
uce-1736	-1249.68	-1249.53	-1251.84	-1248.50	-1252.21	
uce-1741	-1315.46	-1327.10	-1328.44	-1326.11	-1332.44	
uce-1742	-1219.13	-1223.71	-1223.63	-1223.63	-1223.35	
uce-1743	-2173.67	-2179.62	-2179.59	-2179.15	-2179.56	
uce-1744	-1384.82	-1375.72	-1376.53	-1376.24	-1374.95	
uce-1745	-1397.36	-1401.65	-1401.63	-1401.84	-1401.89	
uce-1746	-1386.69	-1383.78	-1383.98	-1383.94	-1384.02	
uce-1747	-1103.19	-1103.10	-1103.06	-1103.20	-1103.00	
uce-1748	-1306.35	-1298.85	-1299.05	-1299.02	-1298.58	
uce-1750	-1504.35	-1502.75	-1504.37	-1501.82	-1503.80	
uce-1751	-1187.82	-1190.35	-1190.64	-1190.32	-1190.62	
uce-1752	-1312.33	-1306.01	-1304.99	-1312.18	-1312.01	
uce-1753	-1401.05	-1393.09	-1393.30	-1393.14	-1393.23	
uce-1754	-1515.80	-1512.81	-1512.65	-1512.35	-1512.67	
uce-1756	-969.15	-957.68	-957.06	-958.66	-957.90	
uce-1757	-1777.15	-1766.39	-1769.59	-1765.26	-1769.43	
uce-1758	-1314.99	-1299.30	-1299.31	-1301.53	-1298.57	
uce-1759	-1982.22	-1978.61	-1982.98	-1977.45	-1985.48	
uce-1762	-2265.53	-2284.99	-2290.01	-2283.72	-2294.27	
uce-1763	-1136.59	-1134.87	-1135.46	-1135.15	-1134.65	
uce-1765	-1874.15	-1861.53	-1861.06	-1861.55	-1861.81	
uce-1766	-989.54	-993.15	-993.37	-993.34	-992.53	
uce-1767	-2167.48	-2169.98	-2170.15	-2170.46	-2169.75	
uce-1768	-1589.83	-1586.62	-1587.02	-1586.34	-1586.70	
uce-1769	-1247.44	-1243.15	-1242.32	-1244.05	-1243.60	
uce-177	-1442.35	-1442.41	-1442.29	-1442.33	-1442.50	
uce-1770	-1800.34	-1779.53	-1778.41	-1802.92	-1800.25	
uce-1774	-1816.93	-1806.05	-1808.19	-1805.13	-1806.47	
uce-1775	-1492.06	-1483.79	-1483.77	-1483.67	-1483.94	
uce-1776	-1727.42	-1718.20	-1719.82	-1717.31	-1718.89	
uce-178	-1532.16	-1529.49	-1529.40	-1529.80	-1529.33	
uce-1780	-1388.41	-1385.14	-1387.83	-1384.90	-1384.58	
uce-1781	-1998.82	-1984.20	-1983.28	-1989.98	-1989.70	
uce-1782	-1018.88	-1021.83	-1021.93	-1022.53	-1021.31	
uce-1783	-1834.01	-1826.87	-1826.72	-1826.30	-1827.64	
uce-1785	-1063.64	-1066.51	-1066.72	-1066.10	-1066.96	
uce-1786	-1575.91	-1553.18	-1551.75	-1565.79	-1565.68	
uce-1787	-1851.47	-1851.25	-1851.11	-1851.09	-1851.17	
uce-1793	-1498.38	-1486.26	-1485.90	-1486.20	-1486.12	
uce-1796	-2109.79	-2108.62	-2107.56	-2111.31	-2111.32	
uce-1798	-1414.92	-1414.07	-1414.03	-1413.98	-1413.84	
uce-18	-1630.18	-1626.52	-1628.26	-1627.71	-1625.81	
uce-1802	-1843.53	-1847.00	-1847.29	-1846.58	-1847.49	
uce-1804	-1630.63	-1625.47	-1625.77	-1625.85	-1625.56	
uce-1805	-1014.79	-1007.82	-1008.14	-1007.66	-1007.64	
uce-1808	-1581.51	-1583.40	-1583.47	-1583.65	-1582.89	
uce-1809	-1888.20	-1882.96	-1883.47	-1883.24	-1882.40	
uce-181	-1482.83	-1478.02	-1478.10	-1478.22	-1477.67	
uce-1811	-1108.11	-1113.50	-1113.46	-1113.36	-1113.32	
uce-1813	-1128.33	-1128.19	-1130.99	-1130.57	-1127.34	
uce-1814	-2178.17	-2185.51	-2185.83	-2185.74	-2184.66	
uce-1816	-1232.64	-1240.58	-1239.77	-1241.29	-1241.23	
uce-1819	-882.63	-879.68	-879.57	-879.46	-879.51	
uce-182	-1580.32	-1586.35	-1586.50	-1586.22	-1586.11	
uce-1820	-1875.39	-1876.01	-1876.87	-1874.94	-1876.61	
uce-1822	-1177.90	-1174.49	-1186.17	-1173.42	-1186.48	
uce-1823	-861.18	-853.84	-853.93	-853.82	-853.91	
uce-1824	-1727.00	-1727.19	-1728.13	-1726.81	-1727.61	
uce-1825	-1752.96	-1755.07	-1755.82	-1754.96	-1755.52	
uce-1826	-2091.64	-2085.02	-2083.92	-2089.71	-2087.58	
uce-1828	-1444.73	-1440.79	-1440.96	-1441.57	-1440.34	
uce-183	-2211.27	-2217.74	-2218.70	-2217.09	-2218.92	
uce-1830	-1255.09	-1251.63	-1251.49	-1251.50	-1251.75	
uce-1832	-1183.06	-1168.38	-1168.18	-1168.10	-1168.12	
uce-1835	-1760.19	-1754.46	-1754.14	-1754.31	-1753.95	
uce-1836	-1348.83	-1346.54	-1347.24	-1346.07	-1347.19	
uce-1841	-1583.55	-1619.06	-1619.25	-1620.13	-1618.46	
uce-1842	-2087.24	-2090.12	-2089.92	-2090.57	-2089.90	
uce-1843	-1289.21	-1294.33	-1294.52	-1294.65	-1293.81	
uce-1845	-1628.98	-1631.27	-1630.07	-1632.63	-1632.34	
uce-1846	-1252.21	-1248.32	-1248.33	-1248.59	-1248.49	
uce-1849	-2256.17	-2247.51	-2247.45	-2248.15	-2248.14	
uce-185	-1759.67	-1761.66	-1762.29	-1760.88	-1762.58	
uce-1850	-1571.48	-1573.51	-1572.47	-1575.01	-1574.90	
uce-1858	-1775.04	-1771.87	-1773.89	-1773.90	-1770.65	
uce-186	-2098.93	-2098.68	-2100.54	-2100.63	-2097.50	
uce-1860	-1646.25	-1649.89	-1650.02	-1650.10	-1649.82	
uce-1863	-1478.63	-1485.61	-1486.15	-1486.71	-1485.08	
uce-1865	-2192.49	-2192.08	-2191.96	-2192.14	-2192.07	
uce-1867	-1752.97	-1721.21	-1720.36	-1727.85	-1727.60	
uce-1868	-1947.96	-1940.04	-1941.60	-1941.57	-1939.13	
uce-1869	-1255.22	-1256.10	-1256.34	-1256.21	-1256.23	
uce-1873	-2048.11	-2048.35	-2050.16	-2049.98	-2047.62	
uce-1877	-1961.22	-1955.42	-1955.03	-1955.68	-1956.01	
uce-1878	-2270.11	-2261.09	-2261.60	-2261.32	-2260.48	
uce-1879	-1538.81	-1539.70	-1539.94	-1539.86	-1539.58	
uce-188	-1853.41	-1852.63	-1852.75	-1852.71	-1852.68	
uce-1880	-1555.82	-1555.55	-1555.76	-1555.21	-1555.59	
uce-1884	-1238.30	-1235.95	-1236.39	-1236.54	-1235.46	
uce-1886	-1938.79	-1936.86	-1936.61	-1937.79	-1936.40	
uce-1888	-1812.29	-1815.05	-1816.61	-1814.00	-1816.52	
uce-1889	-1836.44	-1843.91	-1843.55	-1844.21	-1844.00	
uce-1890	-1882.35	-1886.93	-1889.38	-1886.90	-1886.31	
uce-1891	-1240.01	-1234.19	-1236.92	-1233.17	-1237.30	
uce-1892	-838.69	-844.95	-844.93	-845.29	-844.85	
uce-1895	-675.08	-672.44	-672.40	-672.33	-672.21	
uce-1896	-1417.03	-1415.62	-1415.88	-1415.63	-1415.46	
uce-1897	-734.77	-734.89	-734.78	-734.77	-734.74	
uce-1899	-1638.37	-1641.14	-1641.33	-1641.13	-1641.22	
uce-19	-1382.83	-1387.60	-1387.57	-1387.55	-1387.44	
uce-190	-1099.86	-1100.25	-1101.65	-1102.39	-1099.30	
uce-1900	-1150.37	-1147.87	-1147.72	-1147.73	-1147.63	
uce-1903	-1591.14	-1592.51	-1593.54	-1592.97	-1591.96	
uce-1904	-2190.01	-2187.38	-2188.87	-2186.15	-2188.26	
uce-1906	-1309.27	-1302.75	-1302.60	-1302.92	-1303.13	
uce-1907	-1772.27	-1766.47	-1766.42	-1766.21	-1766.32	
uce-1908	-1145.12	-1142.77	-1142.84	-1142.74	-1142.81	
uce-1909	-1650.36	-1664.96	-1666.66	-1664.27	-1665.33	
uce-191	-1727.38	-1714.10	-1714.06	-1713.90	-1713.84	
uce-1910	-2106.26	-2118.53	-2119.83	-2117.36	-2121.15	
uce-1912	-2310.68	-2305.91	-2305.12	-2306.96	-2306.45	
uce-1913	-1144.82	-1151.79	-1151.10	-1152.29	-1152.12	
uce-1915	-1055.94	-1060.93	-1060.87	-1060.85	-1060.85	
uce-1917	-2572.38	-2561.92	-2562.86	-2563.06	-2561.20	
uce-1918	-2645.32	-2642.42	-2644.23	-2642.60	-2641.78	
uce-192	-1275.96	-1273.79	-1278.58	-1272.78	-1279.05	
uce-1920	-2558.24	-2569.67	-2573.03	-2572.17	-2568.97	
uce-1925	-1719.13	-1718.96	-1717.80	-1721.98	-1720.17	
uce-1932	-1999.06	-1974.78	-1974.75	-1974.43	-1974.81	
uce-1933	-1354.01	-1362.34	-1362.24	-1361.84	-1362.28	
uce-1937	-1253.75	-1239.46	-1238.79	-1239.94	-1239.27	
uce-1941	-2380.20	-2381.37	-2381.52	-2380.98	-2381.72	
uce-1943	-872.36	-872.00	-871.97	-871.94	-871.99	
uce-1946	-1259.92	-1260.65	-1260.41	-1260.83	-1260.65	
uce-195	-1817.02	-1797.61	-1796.39	-1816.47	-1816.22	
uce-1956	-1200.35	-1196.49	-1196.47	-1196.28	-1196.12	
uce-1960	-1163.45	-1163.90	-1163.89	-1164.01	-1163.92	
uce-1961	-1613.30	-1609.65	-1609.38	-1609.83	-1609.77	
uce-1963	-2251.19	-2239.71	-2240.59	-2239.66	-2239.24	
uce-1964	-1588.19	-1592.65	-1592.90	-1592.42	-1592.64	
uce-1965	-1702.54	-1694.07	-1694.29	-1694.55	-1693.99	
uce-1966	-1323.11	-1326.69	-1326.87	-1326.63	-1326.42	
uce-197	-2625.91	-2602.95	-2605.89	-2602.26	-2602.84	
uce-1970	-1723.29	-1723.97	-1723.03	-1724.05	-1724.88	
uce-1971	-1868.37	-1853.42	-1853.14	-1853.21	-1853.95	
uce-1976	-2321.25	-2324.13	-2324.99	-2324.97	-2323.38	
uce-1977	-1216.67	-1206.50	-1206.54	-1206.60	-1206.12	
uce-1979	-2152.87	-2152.35	-2152.41	-2151.73	-2153.34	
uce-198	-1683.82	-1677.63	-1691.07	-1676.59	-1690.52	
uce-1980	-1340.94	-1341.89	-1341.39	-1342.20	-1342.17	
uce-1983	-1666.96	-1658.83	-1658.39	-1658.90	-1658.59	
uce-1985	-1299.86	-1299.92	-1299.66	-1299.76	-1299.72	
uce-1986	-1891.11	-1874.92	-1881.98	-1881.11	-1873.66	
uce-1988	-796.82	-786.67	-790.05	-790.01	-785.50	
uce-1989	-1220.38	-1214.24	-1214.42	-1214.58	-1214.33	
uce-1993	-1401.84	-1396.61	-1397.16	-1396.58	-1396.43	
uce-1995	-2198.24	-2209.55	-2210.26	-2210.44	-2209.26	
uce-1996	-1503.35	-1489.18	-1489.30	-1489.58	-1488.79	
uce-1997	-1443.25	-1441.14	-1440.85	-1440.96	-1440.93	
uce-1998	-881.25	-872.66	-872.78	-872.25	-872.87	
uce-1999	-1524.11	-1530.71	-1536.12	-1533.97	-1529.39	
uce-2	-1428.69	-1430.58	-1430.78	-1430.74	-1430.82	
uce-200	-1739.66	-1730.82	-1729.91	-1732.96	-1733.91	
uce-2004	-1422.57	-1438.07	-1440.84	-1440.83	-1437.21	
uce-2005	-1452.76	-1455.13	-1454.88	-1455.11	-1455.07	
uce-2007	-2134.26	-2144.54	-2144.76	-2144.21	-2145.01	
uce-2008	-1349.86	-1349.65	-1350.25	-1349.99	-1349.02	
uce-2010	-1177.60	-1181.23	-1182.36	-1182.46	-1180.23	
uce-2012	-1624.33	-1620.18	-1621.21	-1621.09	-1619.45	
uce-2014	-1869.53	-1859.40	-1860.66	-1860.39	-1858.52	
uce-2016	-1340.11	-1344.06	-1342.71	-1347.44	-1346.30	
uce-2018	-1411.36	-1403.06	-1402.09	-1403.98	-1406.57	
uce-202	-1519.47	-1521.72	-1526.42	-1526.44	-1520.45	
uce-2020	-1864.74	-1870.21	-1877.98	-1880.91	-1869.47	
uce-2021	-1745.90	-1740.28	-1744.53	-1747.17	-1739.27	
uce-2023	-1697.17	-1687.24	-1686.11	-1690.23	-1690.80	
uce-2024	-1676.84	-1669.01	-1674.52	-1674.74	-1668.08	
uce-2025	-980.52	-980.04	-980.21	-980.22	-979.93	
uce-2028	-1149.27	-1171.17	-1170.56	-1170.82	-1171.00	
uce-2030	-1797.19	-1790.74	-1792.00	-1792.00	-1789.74	
uce-2031	-1157.80	-1152.38	-1152.32	-1152.16	-1152.50	
uce-2033	-1140.89	-1140.72	-1140.84	-1140.83	-1141.10	
uce-2035	-1432.68	-1440.19	-1440.34	-1440.23	-1440.40	
uce-2036	-1388.28	-1374.42	-1373.55	-1376.89	-1376.42	
uce-2040	-1639.66	-1641.72	-1641.65	-1641.10	-1641.67	
uce-2041	-1507.46	-1504.23	-1504.18	-1503.80	-1504.62	
uce-2042	-1145.23	-1143.10	-1143.18	-1142.50	-1143.09	
uce-2043	-1603.31	-1607.16	-1607.38	-1607.29	-1606.50	
uce-2045	-1736.27	-1735.08	-1735.43	-1736.23	-1734.29	
uce-2046	-1089.50	-1095.20	-1095.20	-1095.18	-1095.16	
uce-2048	-1799.42	-1788.71	-1793.68	-1793.76	-1787.86	
uce-2049	-1344.32	-1346.85	-1349.86	-1349.66	-1345.62	
uce-205	-1704.43	-1699.67	-1698.64	-1700.02	-1699.78	
uce-2051	-2342.89	-2337.59	-2337.50	-2337.67	-2337.03	
uce-2052	-708.55	-708.48	-708.82	-708.69	-708.57	
uce-2054	-1664.04	-1695.86	-1695.45	-1695.58	-1695.60	
uce-2055	-1738.40	-1732.84	-1731.86	-1738.34	-1738.26	
uce-2060	-1112.70	-1104.82	-1104.90	-1104.98	-1104.53	
uce-2062	-1122.54	-1117.26	-1117.43	-1117.41	-1117.20	
uce-2063	-1149.80	-1151.62	-1151.88	-1151.74	-1152.07	
uce-2064	-2204.51	-2183.87	-2183.67	-2184.67	-2184.24	
uce-2066	-1545.23	-1540.40	-1541.38	-1539.52	-1541.19	
uce-2068	-1778.16	-1776.87	-1780.82	-1781.16	-1775.60	
uce-2069	-2098.96	-2087.34	-2086.16	-2091.85	-2091.60	
uce-207	-1627.21	-1627.97	-1631.71	-1631.90	-1626.87	
uce-2070	-2346.45	-2339.93	-2341.44	-2345.07	-2339.06	
uce-2073	-1393.15	-1384.80	-1384.80	-1384.84	-1384.86	
uce-2075	-924.95	-910.67	-911.09	-910.90	-911.02	
uce-2076	-1285.40	-1286.28	-1286.29	-1286.28	-1286.46	
uce-2077	-1689.91	-1689.96	-1689.24	-1690.98	-1689.74	
uce-2079	-1777.19	-1776.81	-1776.93	-1776.73	-1777.08	
uce-208	-1793.97	-1793.98	-1794.23	-1794.11	-1794.21	
uce-2082	-1711.72	-1696.66	-1697.08	-1696.56	-1696.46	
uce-2083	-1900.22	-1886.36	-1886.65	-1886.78	-1885.81	
uce-2086	-788.79	-780.23	-780.28	-780.43	-780.44	
uce-2088	-2293.53	-2272.19	-2274.15	-2274.23	-2271.18	
uce-2089	-1124.03	-1124.14	-1124.48	-1124.71	-1123.78	
uce-2090	-1207.68	-1206.99	-1210.29	-1210.38	-1205.86	
uce-2092	-1341.35	-1341.17	-1341.22	-1341.13	-1341.30	
uce-2094	-3214.64	-3219.86	-3220.00	-3221.64	-3219.00	
uce-2100	-1360.86	-1355.03	-1354.88	-1355.48	-1354.98	
uce-2102	-1378.92	-1377.16	-1378.85	-1378.79	-1376.09	
uce-2103	-1141.40	-1138.42	-1141.27	-1141.36	-1137.33	
uce-2104	-1380.27	-1373.64	-1373.91	-1373.57	-1373.56	
uce-2108	-1024.40	-1025.01	-1025.43	-1025.18	-1024.32	
uce-2109	-1274.49	-1277.13	-1277.37	-1277.61	-1276.40	
uce-211	-1456.16	-1448.86	-1452.33	-1447.44	-1452.24	
uce-2112	-1631.53	-1645.16	-1647.62	-1649.40	-1644.02	
uce-2113	-1356.18	-1356.40	-1356.58	-1356.28	-1356.32	
uce-2114	-1347.17	-1355.73	-1355.64	-1355.83	-1355.67	
uce-2116	-1418.86	-1417.65	-1417.70	-1417.79	-1417.34	
uce-2118	-2647.61	-2639.93	-2642.36	-2638.78	-2642.59	
uce-2119	-1343.12	-1340.06	-1340.59	-1340.42	-1339.99	
uce-2120	-1165.15	-1176.21	-1182.10	-1175.18	-1182.57	
uce-2124	-898.26	-897.78	-897.64	-897.74	-898.07	
uce-2125	-1375.47	-1373.16	-1373.05	-1374.29	-1372.93	
uce-2126	-2776.26	-2767.73	-2768.75	-2770.20	-2766.88	
uce-2127	-1651.31	-1655.13	-1662.70	-1654.12	-1665.13	
uce-2129	-964.65	-954.02	-953.99	-953.83	-954.26	
uce-213	-1605.82	-1597.83	-1601.22	-1598.20	-1597.26	
uce-2131	-1167.78	-1171.22	-1170.66	-1171.91	-1171.44	
uce-2135	-1526.28	-1512.71	-1512.89	-1512.37	-1513.01	
uce-2138	-1567.12	-1565.72	-1569.60	-1564.42	-1569.07	
uce-2140	-1758.45	-1754.34	-1753.32	-1758.46	-1758.69	
uce-2142	-1170.44	-1177.09	-1177.32	-1177.47	-1177.46	
uce-2145	-2505.48	-2487.94	-2486.80	-2491.94	-2490.82	
uce-2146	-1506.50	-1498.01	-1497.66	-1498.46	-1498.58	
uce-2149	-2027.78	-2035.60	-2034.71	-2035.67	-2036.67	
uce-2155	-1971.09	-1965.03	-1965.81	-1963.90	-1966.50	
uce-2156	-1914.05	-1907.65	-1909.53	-1910.47	-1907.08	
uce-2157	-969.71	-979.05	-984.12	-978.06	-981.22	
uce-2160	-1865.63	-1863.44	-1863.92	-1863.45	-1863.92	
uce-2162	-2352.36	-2331.13	-2336.68	-2334.28	-2330.21	
uce-2163	-1162.64	-1142.07	-1148.49	-1148.93	-1141.03	
uce-2164	-1414.65	-1405.65	-1405.57	-1405.43	-1405.66	
uce-2166	-1082.86	-1082.97	-1083.91	-1083.35	-1082.02	
uce-2169	-1238.29	-1233.62	-1233.65	-1233.95	-1233.41	
uce-2172	-2223.13	-2210.84	-2210.05	-2212.34	-2211.98	
uce-2176	-2310.11	-2297.53	-2302.35	-2299.67	-2296.71	
uce-2177	-1635.59	-1638.08	-1639.55	-1636.91	-1639.57	
uce-2178	-2127.62	-2116.02	-2116.68	-2116.45	-2116.33	
uce-2179	-1164.51	-1163.53	-1164.09	-1163.49	-1163.64	
uce-2180	-1220.77	-1207.67	-1207.78	-1207.96	-1207.76	
uce-2183	-2475.94	-2483.54	-2485.72	-2482.54	-2485.29	
uce-2185	-1524.60	-1517.14	-1517.35	-1517.33	-1517.10	
uce-2187	-959.80	-949.39	-949.32	-949.42	-949.75	
uce-219	-1420.67	-1414.77	-1415.43	-1414.21	-1415.21	
uce-2190	-1819.50	-1821.22	-1821.28	-1820.44	-1821.79	
uce-2193	-1486.88	-1482.45	-1481.26	-1485.75	-1486.26	
uce-2194	-1405.38	-1403.17	-1404.10	-1402.49	-1404.43	
uce-2195	-1020.22	-1014.24	-1015.14	-1014.90	-1013.33	
uce-2196	-1450.44	-1434.26	-1438.88	-1438.99	-1433.02	
uce-2198	-1912.65	-1915.00	-1914.91	-1914.50	-1915.16	
uce-220	-1651.42	-1650.02	-1650.44	-1650.64	-1649.31	
uce-2201	-2120.87	-2091.37	-2090.55	-2097.13	-2095.12	
uce-2202	-3004.08	-2968.66	-2968.06	-2971.83	-2970.28	
uce-2204	-552.96	-550.85	-550.88	-550.98	-550.69	
uce-2205	-1340.41	-1342.22	-1344.68	-1344.96	-1341.18	
uce-2206	-1433.98	-1433.44	-1433.44	-1433.13	-1433.44	
uce-2209	-1696.91	-1691.12	-1691.90	-1691.76	-1690.52	
uce-221	-1239.84	-1239.38	-1240.55	-1238.42	-1240.13	
uce-2210	-1451.57	-1453.93	-1453.92	-1453.95	-1453.75	
uce-2211	-1703.32	-1702.74	-1704.30	-1705.18	-1702.00	
uce-2213	-1185.32	-1180.47	-1183.83	-1183.20	-1179.63	
uce-2217	-685.23	-685.53	-685.69	-685.39	-685.18	
uce-2219	-1239.04	-1235.95	-1235.73	-1235.94	-1236.12	
uce-222	-2119.56	-2120.74	-2120.75	-2121.22	-2120.67	
uce-2222	-890.87	-884.78	-884.66	-884.68	-884.86	
uce-2223	-1154.39	-1154.66	-1154.80	-1154.73	-1154.55	
uce-2224	-1922.19	-1923.18	-1923.27	-1923.78	-1923.36	
uce-2225	-1121.08	-1106.97	-1111.50	-1111.53	-1105.74	
uce-223	-1081.79	-1081.62	-1081.76	-1081.81	-1081.56	
uce-2230	-3074.62	-3067.74	-3066.54	-3070.71	-3070.23	
uce-2233	-1188.19	-1182.12	-1183.35	-1182.84	-1181.39	
uce-2235	-1336.97	-1337.90	-1336.72	-1340.83	-1340.56	
uce-2238	-1131.94	-1130.16	-1130.09	-1130.09	-1130.15	
uce-2239	-1028.14	-1025.84	-1028.47	-1028.75	-1024.79	
uce-224	-1126.71	-1123.13	-1130.88	-1121.85	-1131.17	
uce-2243	-1283.96	-1287.45	-1286.50	-1289.33	-1289.27	
uce-2245	-783.89	-789.68	-789.92	-789.25	-790.07	
uce-2246	-1478.55	-1474.12	-1476.51	-1473.11	-1476.18	
uce-2247	-1524.49	-1525.79	-1525.66	-1525.63	-1525.66	
uce-2248	-1950.46	-1950.94	-1954.16	-1953.86	-1950.40	
uce-225	-1000.99	-1000.02	-1003.18	-1003.34	-998.87	
uce-2251	-2165.33	-2145.72	-2144.96	-2146.46	-2146.06	
uce-2252	-1198.14	-1190.44	-1190.85	-1190.53	-1190.51	
uce-2253	-1723.82	-1741.95	-1741.98	-1742.03	-1741.98	
uce-2255	-1717.36	-1716.53	-1716.39	-1716.15	-1716.45	
uce-2257	-1109.78	-1104.37	-1109.04	-1108.98	-1103.42	
uce-2259	-2259.81	-2260.97	-2260.94	-2261.15	-2261.15	
uce-2260	-925.82	-923.56	-925.80	-925.39	-922.49	
uce-2261	-1592.01	-1587.37	-1588.24	-1586.24	-1590.10	
uce-2262	-584.73	-585.84	-586.79	-586.52	-585.33	
uce-2263	-1640.64	-1633.23	-1633.28	-1633.19	-1633.13	
uce-2265	-1760.38	-1766.22	-1765.94	-1766.52	-1766.93	
uce-2266	-1696.86	-1683.16	-1693.37	-1693.60	-1682.09	
uce-227	-1283.46	-1284.35	-1284.72	-1284.71	-1284.29	
uce-2270	-1680.88	-1682.38	-1682.09	-1682.66	-1682.38	
uce-2274	-1220.61	-1222.47	-1222.41	-1223.09	-1221.87	
uce-2276	-1763.33	-1757.15	-1757.07	-1757.31	-1756.87	
uce-2277	-1197.47	-1197.14	-1196.73	-1197.59	-1197.15	
uce-2278	-1570.29	-1570.36	-1569.70	-1571.04	-1571.01	
uce-2279	-1346.29	-1346.01	-1345.92	-1346.32	-1345.72	
uce-2282	-1792.70	-1786.95	-1786.59	-1786.90	-1786.94	
uce-2284	-1098.22	-1131.93	-1132.20	-1132.19	-1131.44	
uce-2287	-1802.81	-1788.34	-1794.76	-1795.17	-1787.08	
uce-2288	-1297.94	-1286.36	-1286.41	-1286.85	-1286.14	
uce-2289	-1445.63	-1449.41	-1452.62	-1450.86	-1448.51	
uce-2291	-1357.02	-1359.64	-1359.84	-1359.44	-1359.58	
uce-2293	-1722.09	-1720.76	-1720.93	-1720.87	-1720.59	
uce-2294	-1571.21	-1570.37	-1570.01	-1571.16	-1571.17	
uce-2296	-2338.29	-2342.10	-2342.86	-2342.17	-2342.46	
uce-2298	-1631.84	-1628.03	-1635.00	-1626.86	-1630.99	
uce-23	-1803.11	-1809.29	-1812.59	-1811.77	-1808.17	
uce-2300	-2255.34	-2233.37	-2234.02	-2235.15	-2232.75	
uce-2302	-1356.53	-1345.10	-1345.15	-1344.93	-1345.37	
uce-2303	-1008.46	-1003.38	-1003.35	-1003.45	-1003.53	
uce-2306	-1337.98	-1333.97	-1333.90	-1333.52	-1334.14	
uce-2308	-1149.47	-1147.43	-1147.72	-1147.90	-1147.70	
uce-2309	-1068.39	-1068.22	-1068.22	-1068.03	-1067.90	
uce-231	-2018.06	-2015.94	-2015.24	-2016.14	-2015.74	
uce-2310	-1314.87	-1313.24	-1313.65	-1313.45	-1313.09	
uce-2312	-1055.18	-1050.54	-1050.91	-1050.38	-1050.60	
uce-2313	-1760.65	-1756.34	-1756.27	-1756.11	-1756.66	
uce-2315	-797.92	-797.55	-797.66	-797.23	-797.76	
uce-2319	-1908.41	-1897.59	-1898.15	-1897.08	-1897.37	
uce-232	-1912.49	-1900.33	-1900.09	-1900.44	-1900.00	
uce-2320	-1150.92	-1144.08	-1145.87	-1143.33	-1144.90	
uce-2321	-1119.01	-1109.60	-1108.55	-1112.03	-1111.48	
uce-233	-1883.88	-1867.54	-1870.11	-1866.33	-1870.12	
uce-2331	-1792.10	-1786.20	-1788.44	-1788.33	-1785.13	
uce-2334	-1054.76	-1054.97	-1054.97	-1054.84	-1055.08	
uce-2335	-1852.02	-1858.78	-1858.64	-1858.79	-1858.30	
uce-2336	-839.75	-843.43	-843.50	-843.74	-843.72	
uce-2338	-1579.98	-1597.97	-1598.08	-1598.46	-1598.59	
uce-234	-1291.14	-1293.25	-1293.16	-1293.09	-1293.10	
uce-2340	-2316.88	-2308.45	-2309.99	-2309.52	-2307.90	
uce-2341	-2011.86	-2018.13	-2018.14	-2017.90	-2018.05	
uce-2342	-1009.20	-1007.56	-1009.10	-1006.81	-1010.06	
uce-2344	-909.78	-901.58	-902.79	-900.51	-902.72	
uce-2345	-1708.83	-1716.86	-1717.47	-1716.08	-1717.73	
uce-2346	-1478.09	-1468.51	-1469.47	-1469.61	-1467.79	
uce-2347	-1651.12	-1639.67	-1641.38	-1641.04	-1638.54	
uce-2349	-1948.40	-1953.44	-1953.67	-1954.23	-1953.81	
uce-235	-1768.67	-1761.26	-1761.63	-1761.57	-1760.49	
uce-2350	-1211.07	-1209.59	-1208.67	-1210.64	-1210.62	
uce-2351	-1556.96	-1532.11	-1531.06	-1533.74	-1533.51	
uce-2353	-1428.41	-1424.92	-1424.95	-1426.17	-1424.95	
uce-2355	-1728.47	-1709.05	-1708.61	-1709.17	-1709.47	
uce-2356	-1164.29	-1164.32	-1164.20	-1164.29	-1164.32	
uce-2358	-1196.68	-1195.59	-1195.11	-1195.75	-1196.18	
uce-2361	-1470.02	-1464.09	-1463.47	-1464.40	-1464.79	
uce-2365	-1177.44	-1181.09	-1181.99	-1180.41	-1180.80	
