Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-1260	-5398.0916	-5377.8747	-5377.8751	-5377.8754	-5377.8754	
uce-1263	-3334.3804	-3332.4779	-3332.4786	-3332.4782	-3332.4785	
uce-1264	-3690.1953	-3675.1023	-3675.1030	-3675.1027	-3675.1042	
uce-1265	-3509.8377	-3506.5426	-3506.5425	-3509.2859	-3509.2860	
uce-1267	-4949.1457	-4949.1459	-4949.1825	-4949.1457	-4949.1820	
uce-1268	-4333.0758	-4341.5209	-4343.5208	-4341.5204	-4343.5201	
uce-127	-5991.2190	-5970.3786	-5970.3796	-5970.3806	-5970.3792	
uce-1270	-3770.6461	-3765.6283	-3765.6306	-3765.6309	-3765.6306	
uce-1271	-4944.2284	-4933.6590	-4933.6859	-4933.6586	-4933.6866	
uce-1272	-5776.9887	-5779.0767	-5779.4576	-5779.0765	-5779.4568	
uce-1276	-4792.4095	-4790.2990	-4790.3000	-4790.6825	-4790.6829	
uce-1277	-2491.1773	-2493.0532	-2493.0542	-2493.0542	-2493.0545	
uce-1278	-6981.7750	-6988.4469	-6992.5057	-6992.5050	-6988.4469	
uce-128	-4190.0676	-4189.8062	-4190.5567	-4189.8058	-4190.5522	
uce-1281	-5770.7411	-5768.4098	-5768.4089	-5768.4099	-5768.4102	
uce-1285	-3758.9569	-3746.6687	-3746.7462	-3746.7450	-3746.6688	
uce-1286	-1948.9913	-1942.2026	-1942.2025	-1943.5778	-1944.7961	
uce-1288	-2821.5462	-2816.3139	-2816.3141	-2816.3139	-2816.3142	
uce-129	-6527.1019	-6527.5678	-6527.5680	-6527.5684	-6527.5681	
uce-1290	-4837.0164	-4840.4374	-4840.4376	-4842.5358	-4842.5348	
uce-1291	-4529.2936	-4530.4206	-4531.0998	-4531.0972	-4530.4212	
uce-1295	-4970.9779	-4963.6853	-4968.2025	-4963.6852	-4965.4693	
uce-1298	-4367.5768	-4367.7364	-4382.3126	-4367.7370	-4382.3127	
uce-1299	-4525.0450	-4522.4731	-4523.0975	-4523.0982	-4522.4729	
uce-1300	-5426.4637	-5420.8368	-5423.2782	-5420.8371	-5423.2770	
uce-1301	-3698.9893	-3696.9764	-3697.0337	-3696.9761	-3697.0344	
uce-1304	-3820.3812	-3816.9967	-3818.7775	-3818.5018	-3816.9988	
uce-1305	-3785.5441	-3787.3447	-3788.2517	-3787.3447	-3788.8209	
uce-1306	-3729.7046	-3737.6951	-3737.6942	-3737.7800	-3737.7796	
uce-1307	-5556.7005	-5546.2784	-5548.4904	-5548.6597	-5546.2780	
uce-1309	-3854.5764	-3844.9662	-3844.9679	-3844.9669	-3844.9673	
uce-131	-4204.4996	-4199.5510	-4199.5506	-4200.1358	-4200.1348	
uce-1311	-5285.8724	-5270.9359	-5270.9357	-5272.6229	-5273.0166	
uce-1313	-4096.4357	-4097.8244	-4100.5503	-4097.8236	-4100.5509	
uce-1314	-4690.2541	-4685.3453	-4685.7760	-4685.7748	-4685.3454	
uce-1318	-4041.3632	-4032.2448	-4032.2443	-4032.2432	-4032.2438	
uce-1319	-4533.7458	-4525.5187	-4525.5192	-4525.5192	-4525.5194	
uce-132	-3893.4885	-3888.8820	-3889.4703	-3889.4702	-3888.8820	
uce-1322	-4609.0719	-4611.5173	-4611.5183	-4611.5167	-4611.5185	
uce-1323	-4951.6378	-4942.0602	-4942.1395	-4942.1398	-4942.0603	
uce-1324	-2235.5518	-2237.4848	-2237.4837	-2238.5452	-2238.5459	
uce-1326	-2413.3455	-2416.0536	-2416.0534	-2416.0538	-2416.0530	
uce-1329	-4113.1679	-4107.4613	-4109.9942	-4107.4610	-4110.0850	
uce-1333	-4219.3896	-4215.1651	-4216.1751	-4215.1643	-4216.1750	
uce-1334	-3325.2370	-3312.4697	-3312.4695	-3314.3891	-3314.3891	
uce-1335	-3760.7913	-3758.8327	-3758.8336	-3758.8336	-3758.8332	
uce-1336	-1797.4673	-1786.5308	-1786.5318	-1786.5311	-1786.5320	
uce-1339	-2324.3330	-2320.3328	-2320.7748	-2320.7741	-2320.3338	
uce-134	-1845.6851	-1844.1790	-1844.1787	-1844.1804	-1844.1793	
uce-1342	-5789.5940	-5793.6960	-5795.5373	-5795.5378	-5793.6962	
uce-1344	-5738.0757	-5722.5914	-5722.8510	-5722.8502	-5722.5923	
uce-1345	-3706.4561	-3706.0658	-3707.4164	-3707.4162	-3706.0656	
uce-1346	-3566.5151	-3559.2934	-3559.2936	-3559.2922	-3559.2938	
uce-1348	-4145.4083	-4145.2898	-4145.2886	-4145.2893	-4145.2888	
uce-1349	-5427.9881	-5419.3270	-5419.3265	-5419.3942	-5419.3945	
uce-1350	-2460.1561	-2457.4297	-2458.2126	-2457.4307	-2458.2118	
uce-1351	-5470.4730	-5472.3386	-5476.6244	-5472.3385	-5478.4185	
uce-1354	-2763.4534	-2766.9935	-2766.9941	-2766.9939	-2766.9942	
uce-1357	-5499.9430	-5484.4886	-5485.0055	-5485.4789	-5484.4886	
uce-1358	-3338.1713	-3343.0994	-3343.0999	-3343.1000	-3343.1003	
uce-1359	-4417.5119	-4419.4406	-4419.7495	-4419.7497	-4419.4409	
uce-136	-5319.9866	-5319.0864	-5319.0869	-5319.0866	-5319.0861	
uce-1360	-3908.9701	-3906.5572	-3906.5569	-3906.5561	-3906.5574	
uce-1361	-2974.4953	-2973.4202	-2975.8879	-2975.8880	-2973.4206	
uce-1362	-5601.3130	-5602.6343	-5602.6681	-5602.8766	-5602.6344	
uce-1363	-4343.0111	-4343.1363	-4344.0122	-4343.1393	-4344.2447	
uce-1366	-4842.9067	-4842.7717	-4842.7725	-4843.5384	-4844.4095	
uce-1367	-4271.0411	-4262.9552	-4262.9545	-4262.9548	-4262.9546	
uce-1368	-5591.0025	-5579.2566	-5579.7631	-5579.7629	-5579.2564	
uce-1371	-5594.6741	-5586.5942	-5590.2160	-5586.5944	-5589.3950	
uce-1374	-4486.6841	-4482.5881	-4482.5881	-4483.3793	-4483.4633	
uce-1375	-3135.1921	-3131.8490	-3131.8486	-3131.8489	-3131.8493	
uce-1376	-5401.1308	-5405.1095	-5405.1263	-5405.1252	-5405.1095	
uce-1378	-6145.4132	-6140.3399	-6140.9733	-6140.3396	-6140.9735	
uce-1381	-3213.4624	-3219.1175	-3219.1183	-3219.1175	-3219.1182	
uce-1383	-4392.3888	-4392.3889	-4393.6630	-4392.3889	-4393.6625	
uce-1384	-3942.6356	-3944.8597	-3944.8595	-3944.8598	-3944.8613	
uce-1385	-5253.6268	-5232.9442	-5232.9423	-5233.4853	-5233.8981	
uce-1389	-3176.4199	-3162.3731	-3162.3736	-3162.3741	-3162.3734	
uce-139	-3775.6953	-3770.2970	-3771.6389	-3771.6392	-3770.2965	
uce-1390	-6432.5731	-6420.8982	-6420.8984	-6423.5165	-6423.5159	
uce-1392	-3364.9301	-3355.6655	-3356.1186	-3356.1189	-3355.6657	
uce-1393	-3812.2194	-3822.0520	-3822.0528	-3822.0524	-3822.0534	
uce-1394	-5378.9989	-5377.1458	-5377.1467	-5377.3726	-5377.3950	
uce-1395	-5355.7649	-5349.2641	-5349.2632	-5349.3530	-5349.3528	
uce-1397	-4066.9685	-4058.4017	-4058.4016	-4058.4014	-4058.4021	
uce-14	-2293.8399	-2292.0321	-2292.0322	-2292.3979	-2292.2223	
uce-1402	-4085.8016	-4086.3085	-4087.4622	-4086.3910	-4086.3100	
uce-1403	-5659.6235	-5652.0895	-5652.0897	-5652.8400	-5653.3621	
uce-1405	-5065.6534	-5044.6346	-5044.6351	-5045.7173	-5045.8657	
uce-1408	-7453.4466	-7453.3045	-7453.3046	-7453.5491	-7453.5479	
uce-1410	-2273.7716	-2265.9030	-2265.9027	-2265.9020	-2265.9024	
uce-1412	-4808.4232	-4813.4629	-4813.4629	-4813.5422	-4813.5413	
uce-1413	-3971.7293	-3969.6529	-3970.0249	-3970.0627	-3969.6532	
uce-1415	-3988.0106	-3983.2431	-3983.7888	-3984.1669	-3983.2424	
uce-1417	-3071.8070	-3064.5160	-3064.5155	-3064.5157	-3064.5148	
uce-1419	-4466.0064	-4449.5541	-4449.5533	-4458.4606	-4459.5704	
uce-142	-773.8251	-779.5944	-779.9299	-779.5944	-779.9299	
uce-1420	-1194.1832	-1190.7743	-1190.7740	-1190.7744	-1190.7747	
uce-1423	-3688.7338	-3683.1736	-3683.5383	-3683.5378	-3683.1722	
uce-1424	-4763.7842	-4762.9460	-4763.1084	-4762.9459	-4765.2667	
uce-1425	-5125.9355	-5121.9322	-5124.2466	-5123.4994	-5121.9324	
uce-1427	-4557.9975	-4560.2302	-4561.0913	-4560.2753	-4560.2310	
uce-143	-2817.3952	-2822.4522	-2823.1483	-2823.1486	-2822.4521	
uce-1430	-2562.3283	-2572.4327	-2572.4804	-2572.4800	-2572.4318	
uce-1434	-3974.0617	-3973.3393	-3976.1752	-3976.6091	-3973.3398	
uce-1435	-4297.5699	-4289.1218	-4290.6576	-4289.1217	-4290.6571	
uce-1438	-3845.6596	-3843.5725	-3844.8407	-3845.2174	-3843.5728	
uce-144	-3328.1912	-3329.9022	-3329.9033	-3329.9029	-3329.9027	
uce-1442	-3774.2758	-3766.1765	-3768.1615	-3766.1779	-3768.1603	
uce-1446	-4965.3058	-4962.7137	-4969.1258	-4962.7132	-4969.1260	
uce-1447	-4266.2350	-4248.3399	-4252.6007	-4252.6018	-4248.3396	
uce-1450	-5494.4627	-5488.3606	-5489.1314	-5488.3605	-5489.1310	
uce-1451	-4878.1822	-4867.7171	-4867.7181	-4869.9057	-4868.4941	
uce-1453	-5382.4538	-5371.7464	-5371.7485	-5372.2993	-5372.2997	
uce-1454	-5713.4314	-5715.0490	-5715.0499	-5715.0496	-5715.0493	
uce-1456	-7084.7093	-7079.7106	-7081.8345	-7080.7065	-7079.7097	
uce-1457	-4419.1137	-4411.9487	-4411.9478	-4416.0663	-4415.0248	
uce-1458	-3664.3744	-3659.7612	-3659.7617	-3662.9232	-3661.9325	
uce-146	-3773.6729	-3768.4851	-3770.9044	-3771.0381	-3768.4852	
uce-1462	-6006.6087	-5998.4792	-5998.4800	-6000.2136	-6001.6222	
uce-1463	-6959.3033	-6957.9224	-6957.9225	-6961.2446	-6960.0391	
uce-1466	-3616.5671	-3614.6554	-3616.5523	-3615.7083	-3614.6552	
uce-1467	-5014.8006	-5010.0586	-5011.9143	-5010.0579	-5011.9151	
uce-1468	-3658.9972	-3650.7904	-3652.2712	-3652.2707	-3650.7900	
uce-1469	-5706.9834	-5707.6041	-5707.6052	-5707.6037	-5707.6049	
uce-147	-2219.5580	-2224.3457	-2224.3456	-2224.3458	-2224.3455	
uce-1470	-4642.4248	-4629.7751	-4630.7295	-4630.7320	-4629.7754	
uce-1471	-2242.0012	-2233.1542	-2233.1545	-2233.1543	-2233.1544	
uce-1474	-4146.3533	-4136.6745	-4138.0602	-4136.6743	-4138.0606	
uce-1476	-3211.2072	-3211.6436	-3211.6431	-3212.9454	-3212.9454	
uce-1477	-3102.9789	-3091.8043	-3092.5254	-3091.8042	-3092.8873	
uce-1478	-5683.0927	-5681.0993	-5683.1790	-5683.1789	-5681.0991	
uce-148	-3672.2447	-3649.2664	-3652.0937	-3652.0944	-3649.2671	
uce-1480	-4233.3041	-4232.8848	-4236.3174	-4232.8852	-4236.3172	
uce-1482	-3409.0352	-3411.0266	-3414.7351	-3414.7351	-3411.0271	
uce-1483	-4114.7606	-4115.1256	-4115.1264	-4116.6429	-4116.6430	
uce-1484	-3696.2667	-3693.6906	-3693.6910	-3693.6912	-3693.6922	
uce-1485	-5789.3163	-5767.8228	-5767.8226	-5767.8227	-5767.8222	
uce-1488	-3941.0203	-3938.8860	-3938.8860	-3939.5778	-3939.5778	
uce-1489	-4863.1542	-4853.6226	-4853.6234	-4853.6224	-4853.6230	
uce-149	-3115.5159	-3109.3999	-3109.4008	-3109.3995	-3109.3996	
uce-1490	-5158.8807	-5150.7164	-5155.9314	-5153.2376	-5150.7175	
uce-1492	-4887.5432	-4876.6301	-4876.6317	-4876.6327	-4876.6306	
uce-1497	-4794.6397	-4790.4195	-4791.9562	-4790.4196	-4791.2446	
uce-1498	-3072.6031	-3047.2397	-3047.4694	-3047.2398	-3047.4695	
uce-1499	-2475.3431	-2471.3184	-2471.3184	-2471.3187	-2471.3193	
uce-15	-2390.3836	-2398.4460	-2399.0865	-2399.0863	-2398.4457	
uce-1500	-6004.4488	-6000.7497	-6000.7496	-6000.7808	-6000.7811	
uce-1501	-4005.9269	-3996.5350	-3996.5357	-4000.0018	-4000.0021	
uce-1504	-2666.5660	-2666.9683	-2666.9684	-2666.9690	-2666.9693	
uce-1506	-5363.6185	-5362.5440	-5362.6006	-5362.6024	-5362.5439	
uce-1507	-940.3322	-933.6307	-933.6303	-933.6308	-933.6304	
uce-1508	-3021.5264	-3019.7926	-3019.7928	-3019.7925	-3019.7926	
uce-1509	-5111.6789	-5102.9083	-5102.9096	-5102.9102	-5102.9084	
uce-1511	-5328.6497	-5324.8184	-5324.8178	-5324.8182	-5324.8189	
uce-1512	-3338.5029	-3345.6873	-3345.6876	-3346.0135	-3346.0125	
uce-1514	-5778.0192	-5775.7287	-5776.6840	-5777.2653	-5775.7289	
uce-1520	-3583.0495	-3579.4609	-3579.4604	-3579.4633	-3579.4615	
uce-1523	-3843.5727	-3842.2645	-3842.2653	-3842.2657	-3842.2638	
uce-1526	-3742.9444	-3741.0579	-3741.5532	-3741.5540	-3741.0553	
uce-1528	-3385.3902	-3376.4974	-3376.4982	-3376.4958	-3376.4975	
uce-1529	-2949.6141	-2947.2681	-2948.4837	-2947.4531	-2947.2686	
uce-153	-6663.9140	-6645.2887	-6646.9634	-6646.9019	-6645.2889	
uce-1530	-3070.2208	-3070.2355	-3073.8098	-3070.2209	-3073.8094	
uce-1531	-4655.8820	-4652.7999	-4653.3822	-4654.6775	-4652.8001	
uce-1533	-4475.4714	-4469.1751	-4469.8738	-4469.8736	-4469.1748	
uce-1535	-3820.6407	-3824.8672	-3824.8680	-3824.8671	-3824.8677	
uce-1538	-3885.7642	-3873.9698	-3878.0001	-3873.9697	-3877.9990	
uce-1539	-3957.0253	-3961.7756	-3966.2102	-3961.7734	-3966.2110	
uce-154	-2478.8115	-2476.6477	-2476.6471	-2476.6481	-2476.6477	
uce-1540	-4105.4099	-4095.6171	-4095.6180	-4095.6178	-4095.6176	
uce-1544	-2854.0237	-2848.4335	-2848.4340	-2848.4337	-2848.4337	
uce-1545	-5784.3518	-5777.0745	-5778.6484	-5778.6465	-5777.0742	
uce-1547	-2581.8697	-2581.8696	-2581.8703	-2581.8704	-2581.8699	
uce-1550	-3670.2170	-3667.6977	-3667.6977	-3668.5000	-3669.3951	
uce-1552	-6923.6115	-6912.1506	-6913.6913	-6912.1502	-6913.6896	
uce-1555	-2824.4793	-2824.0676	-2826.7679	-2826.7690	-2824.0667	
uce-1556	-2891.3582	-2892.5157	-2892.5162	-2892.5166	-2892.5160	
uce-1558	-3577.2731	-3577.8442	-3577.8444	-3577.8445	-3577.8443	
uce-1560	-4474.8008	-4463.2462	-4464.5547	-4464.5561	-4463.2463	
uce-1561	-6245.8433	-6246.2837	-6247.2422	-6246.8563	-6246.2841	
uce-1562	-4400.1125	-4403.3976	-4405.2446	-4405.2441	-4403.3979	
uce-1563	-1902.5723	-1906.7203	-1907.2589	-1906.7201	-1907.6863	
uce-1564	-5516.1554	-5502.2571	-5506.0320	-5505.5380	-5502.2581	
uce-1565	-4900.5373	-4901.7692	-4902.9192	-4902.9194	-4901.7696	
uce-1566	-3029.5713	-3020.6276	-3020.6272	-3020.6280	-3020.6274	
uce-1568	-4233.2771	-4229.5271	-4229.5292	-4229.5285	-4229.5294	
uce-1569	-4047.8635	-4045.6019	-4045.6021	-4045.6026	-4045.6014	
uce-157	-5439.2942	-5431.4906	-5432.1057	-5432.1060	-5431.4916	
uce-1570	-1265.3723	-1268.2441	-1268.2447	-1268.2445	-1268.2436	
uce-1572	-2973.6328	-2971.0682	-2971.0687	-2973.9631	-2973.9626	
uce-1573	-3466.3563	-3459.8677	-3459.8672	-3459.9592	-3459.9591	
uce-1576	-3247.7277	-3243.3848	-3243.3841	-3245.2844	-3245.2844	
uce-1579	-3015.1124	-3016.1213	-3016.1210	-3019.2417	-3019.2414	
uce-1580	-2928.4530	-2927.1649	-2929.1729	-2929.1732	-2927.1659	
uce-1581	-4938.3514	-4931.4526	-4936.0978	-4936.0975	-4931.4524	
uce-1582	-3014.6235	-3011.9389	-3011.9388	-3011.9386	-3011.9391	
uce-1586	-3445.2451	-3434.6935	-3435.4000	-3435.3998	-3434.6934	
uce-1588	-2373.6295	-2373.0509	-2373.0505	-2373.0497	-2373.0513	
uce-1590	-4378.5148	-4384.9808	-4384.9791	-4384.9784	-4384.9791	
uce-1591	-3671.2498	-3669.4040	-3669.4248	-3669.4253	-3669.4057	
uce-1594	-5657.1082	-5650.0954	-5650.0958	-5650.0953	-5650.0961	
uce-1597	-3760.9492	-3753.4217	-3753.4221	-3755.1756	-3755.1759	
uce-1598	-5444.2515	-5434.0862	-5434.0852	-5434.9970	-5434.1872	
uce-16	-5179.8518	-5168.6372	-5168.6407	-5168.6380	-5168.6386	
uce-1600	-4222.2963	-4218.1870	-4218.2167	-4218.1870	-4219.1715	
uce-1601	-1297.7641	-1305.3972	-1305.3973	-1305.3974	-1305.3973	
uce-1602	-3918.0855	-3899.2892	-3902.3954	-3902.3954	-3899.2890	
uce-1606	-4131.2477	-4126.4306	-4126.4326	-4126.4319	-4126.4313	
uce-161	-2405.4745	-2401.2014	-2401.2015	-2401.2013	-2401.2013	
uce-1610	-1274.2921	-1274.4116	-1274.4122	-1274.4113	-1274.4118	
uce-1611	-2939.2692	-2941.2129	-2941.2132	-2941.2160	-2941.2154	
uce-1613	-5061.8677	-5059.7224	-5061.4896	-5061.4910	-5059.7231	
uce-1614	-4759.4671	-4746.3128	-4747.2995	-4746.3126	-4746.9778	
uce-1616	-4238.1676	-4232.6424	-4232.6434	-4232.6427	-4232.6429	
uce-1618	-3854.7281	-3844.4113	-3845.8928	-3845.8933	-3844.4112	
uce-162	-3085.1497	-3083.6216	-3083.8335	-3083.6217	-3083.8333	
uce-1621	-2229.6932	-2229.6939	-2229.6938	-2229.6935	-2229.6940	
uce-1622	-2334.3938	-2334.1867	-2334.1869	-2334.1868	-2334.1865	
uce-1624	-5662.1406	-5638.4973	-5641.5661	-5641.5681	-5638.4962	
uce-1625	-2752.2425	-2754.1270	-2756.3631	-2754.1254	-2756.3631	
uce-1629	-2894.5947	-2889.9271	-2889.9271	-2891.5729	-2893.3549	
uce-1630	-4225.4481	-4222.2346	-4222.2829	-4222.2829	-4222.2346	
uce-1631	-6801.6931	-6795.5773	-6795.5781	-6795.5779	-6795.5783	
uce-1633	-3750.9908	-3747.8176	-3747.8166	-3747.8187	-3747.8182	
uce-1634	-5696.5249	-5691.8159	-5692.8931	-5692.8925	-5691.8162	
uce-1636	-2185.5942	-2177.7322	-2177.7323	-2177.7320	-2177.7316	
uce-1639	-3826.9861	-3833.5718	-3833.5724	-3833.5722	-3833.5710	
uce-1641	-4042.3183	-4042.6663	-4046.3017	-4044.8369	-4042.6681	
uce-1642	-3906.1175	-3904.1136	-3904.1136	-3904.1131	-3904.1133	
uce-1643	-3201.7399	-3199.2028	-3199.3180	-3199.2026	-3199.5180	
uce-1644	-3458.8086	-3454.7403	-3454.7398	-3454.7406	-3454.7402	
uce-1645	-4813.5453	-4812.3658	-4812.3651	-4812.3802	-4812.3796	
uce-1648	-3986.1050	-3979.2638	-3980.6598	-3980.6599	-3979.2635	
uce-1649	-1296.1775	-1290.2670	-1292.0456	-1292.0459	-1290.2671	
uce-1650	-4461.9827	-4462.6580	-4467.9896	-4462.6573	-4467.9899	
uce-1652	-5137.1201	-5117.3115	-5118.3840	-5117.3111	-5118.3837	
uce-1653	-933.6645	-933.0666	-933.0669	-933.0667	-933.0669	
uce-1658	-5480.4540	-5472.4938	-5472.4951	-5473.9636	-5473.9638	
uce-1659	-2690.3529	-2677.8986	-2677.8975	-2677.9543	-2677.9548	
uce-166	-5369.2970	-5362.0826	-5362.0840	-5362.7419	-5362.7413	
uce-1660	-4041.9817	-4041.5975	-4041.5982	-4041.5976	-4041.5979	
uce-1662	-2685.1084	-2678.2434	-2682.0281	-2682.0286	-2678.2427	
uce-1667	-2817.7311	-2813.9883	-2814.6677	-2815.5064	-2813.9884	
uce-1671	-4160.0158	-4160.5862	-4160.5866	-4160.5869	-4160.5867	
uce-1675	-5333.0604	-5324.6252	-5329.8482	-5329.8488	-5324.6260	
uce-1677	-4700.0299	-4701.4206	-4701.7208	-4701.7214	-4701.4206	
uce-1678	-3851.6086	-3828.0103	-3829.0353	-3828.0114	-3830.8508	
uce-1679	-4878.6932	-4874.4982	-4874.4976	-4874.5827	-4874.5840	
uce-1680	-4125.2156	-4119.5394	-4122.3416	-4122.0651	-4119.5393	
uce-1683	-4039.3030	-4031.8196	-4031.8188	-4036.6807	-4035.7961	
uce-1689	-3629.9377	-3621.6826	-3622.9620	-3621.6817	-3622.9604	
uce-169	-4640.9997	-4633.7319	-4633.7323	-4634.0360	-4633.9721	
uce-1690	-4530.5986	-4525.1375	-4525.1379	-4525.1394	-4525.1379	
uce-1692	-4345.7372	-4337.3903	-4337.4438	-4337.4451	-4337.3902	
uce-1693	-2801.3744	-2800.1660	-2800.1672	-2800.1660	-2800.1664	
uce-1694	-4409.3990	-4412.4516	-4412.4526	-4412.4518	-4412.4527	
uce-1695	-2328.7481	-2327.7428	-2327.7430	-2327.7423	-2327.7434	
uce-1698	-3701.0132	-3697.8842	-3697.8841	-3701.6448	-3701.6455	
uce-17	-4343.6755	-4340.7054	-4340.7059	-4340.7065	-4340.7062	
uce-170	-4201.9146	-4197.8601	-4199.6708	-4200.0030	-4197.8603	
uce-1702	-7051.0930	-7049.6189	-7049.6192	-7052.2118	-7050.6688	
uce-1703	-6303.4619	-6302.9967	-6304.4756	-6302.9966	-6304.4170	
uce-1705	-2716.0613	-2711.3377	-2711.3383	-2712.5907	-2712.5924	
uce-1706	-2334.0394	-2327.6058	-2327.6078	-2327.6071	-2327.6052	
uce-1707	-2831.0005	-2825.8785	-2826.7663	-2825.8783	-2826.7669	
uce-1708	-7023.1710	-7016.4220	-7016.4222	-7018.9297	-7018.9361	
uce-1709	-5793.3827	-5785.3215	-5786.7945	-5785.3211	-5786.7491	
uce-171	-1567.5692	-1567.7538	-1567.7538	-1567.7533	-1567.7537	
uce-1713	-7014.7001	-7000.9448	-7000.9505	-7000.9459	-7000.9447	
uce-1718	-3282.7658	-3287.1784	-3288.3536	-3288.0796	-3287.1786	
uce-1719	-5602.7324	-5599.6814	-5601.6055	-5599.6841	-5601.6051	
uce-172	-3534.7584	-3531.0473	-3531.4114	-3531.0466	-3531.4111	
uce-1722	-5196.8835	-5188.8435	-5189.6055	-5189.6054	-5188.8437	
uce-1723	-6737.1924	-6719.3044	-6719.3064	-6719.3024	-6719.3051	
uce-173	-3234.6161	-3231.0270	-3231.0268	-3231.6166	-3231.6167	
uce-1731	-4460.3414	-4462.0507	-4464.0305	-4464.0311	-4462.0518	
uce-1732	-3063.1536	-3071.2253	-3071.4827	-3071.4834	-3071.2268	
uce-1733	-5767.1704	-5753.4674	-5753.4669	-5753.6167	-5753.6161	
uce-1736	-4666.6034	-4665.1661	-4665.3729	-4665.1664	-4665.9674	
uce-1741	-5701.6048	-5699.7799	-5699.7797	-5701.8884	-5701.8892	
uce-1742	-3757.8788	-3755.6932	-3755.6921	-3755.6926	-3755.6923	
uce-1743	-3683.4500	-3682.1748	-3682.1743	-3682.1757	-3682.1743	
uce-1744	-3032.8992	-3045.0464	-3047.5635	-3047.5635	-3045.0462	
uce-1745	-3367.9463	-3363.8989	-3366.1877	-3363.8978	-3370.5015	
uce-1746	-5612.1215	-5606.0634	-5609.4121	-5606.0633	-5608.7691	
uce-1747	-3497.3777	-3498.0071	-3498.0067	-3498.0338	-3498.0339	
uce-1748	-2116.7153	-2111.9330	-2111.9337	-2111.9332	-2111.9331	
uce-1749	-4098.5732	-4092.7114	-4092.7116	-4095.4990	-4095.4991	
uce-175	-3792.6245	-3789.7341	-3789.7339	-3790.2093	-3790.2092	
uce-1750	-4979.9223	-4975.8910	-4977.2825	-4977.2819	-4975.8910	
uce-1751	-4735.3615	-4718.3616	-4726.1079	-4726.1091	-4718.3616	
uce-1752	-6467.0597	-6462.6279	-6462.6279	-6463.5273	-6463.5264	
uce-1753	-3098.7624	-3098.8147	-3098.8146	-3098.8149	-3098.8134	
uce-1754	-3274.6947	-3273.1107	-3273.1104	-3273.1104	-3273.1102	
uce-1756	-3103.7318	-3100.5646	-3100.5648	-3100.9686	-3100.9671	
uce-1757	-4260.5600	-4257.0915	-4257.0909	-4257.0896	-4257.0904	
uce-1758	-3928.7328	-3915.9081	-3918.0615	-3918.0624	-3915.9083	
uce-1759	-983.2579	-983.2580	-983.2582	-983.2576	-983.2582	
uce-1762	-3358.4545	-3350.9292	-3353.0198	-3350.9298	-3353.0212	
uce-1763	-2555.9836	-2556.5642	-2556.4684	-2556.5686	-2556.5635	
uce-1765	-4882.9295	-4867.2170	-4867.2157	-4867.2154	-4867.2159	
uce-1766	-4640.4122	-4633.1616	-4633.1818	-4633.3170	-4633.1611	
uce-1767	-5075.7816	-5067.9617	-5070.5702	-5070.5699	-5067.9620	
uce-1768	-3395.3371	-3398.8554	-3398.8552	-3398.8561	-3398.8540	
uce-1769	-4632.9690	-4624.8144	-4624.8156	-4624.8177	-4624.8197	
uce-177	-3682.4363	-3683.2602	-3683.2598	-3683.2602	-3683.2593	
uce-1770	-1901.1172	-1903.4092	-1903.4106	-1903.4093	-1903.4106	
uce-1774	-3234.5693	-3231.9119	-3232.2075	-3231.9121	-3232.2063	
uce-1775	-3284.3420	-3282.2058	-3282.2066	-3282.2065	-3282.2072	
uce-1776	-4237.2601	-4234.4288	-4234.4286	-4234.5998	-4234.6000	
uce-1777	-3053.2336	-3052.4095	-3052.7369	-3052.7371	-3052.4095	
uce-178	-4115.5682	-4107.7988	-4107.8150	-4107.7982	-4107.8142	
uce-1780	-6153.6225	-6149.7150	-6159.5585	-6159.5571	-6149.7141	
uce-1781	-4134.1825	-4133.2343	-4133.2342	-4133.2492	-4133.2497	
uce-1782	-5033.3564	-5030.3630	-5033.2994	-5030.3625	-5033.2997	
uce-1783	-2826.1679	-2813.0428	-2813.0421	-2813.0415	-2813.0429	
uce-1785	-3495.4399	-3490.1682	-3490.1681	-3493.6026	-3493.5924	
uce-1786	-4459.6791	-4453.2094	-4453.2108	-4453.2090	-4453.2100	
uce-1787	-3789.4435	-3786.1826	-3786.1828	-3786.1818	-3786.1827	
uce-1793	-3314.5093	-3311.9022	-3311.9021	-3311.9023	-3311.9020	
uce-1794	-3675.4368	-3668.8178	-3673.5749	-3673.5741	-3668.8191	
uce-1796	-2135.8021	-2139.2575	-2140.5016	-2140.8208	-2139.2573	
uce-1798	-3932.8240	-3943.9597	-3943.9604	-3943.9601	-3943.9610	
uce-18	-1835.7489	-1832.0540	-1832.0549	-1832.0550	-1832.0546	
uce-180	-3836.0548	-3828.6260	-3828.6258	-3828.6257	-3828.6259	
uce-1800	-3254.5931	-3249.4198	-3249.7974	-3249.4184	-3249.7986	
uce-1802	-4917.7756	-4899.7839	-4899.7835	-4903.6620	-4902.7107	
uce-1804	-3636.4564	-3634.7292	-3634.7301	-3634.7308	-3634.7300	
uce-1805	-5499.2030	-5497.1836	-5499.2080	-5497.1843	-5499.7586	
uce-1806	-5337.9627	-5329.6775	-5330.7429	-5330.7427	-5329.6765	
uce-1808	-3373.7119	-3363.5923	-3364.5403	-3364.5396	-3363.5906	
