Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-1326	-2782.16	-2787.45	-2787.69	-2787.11	-2787.07	
uce-1329	-4705.42	-4695.29	-4695.10	-4694.98	-4699.49	
uce-1333	-4880.20	-4869.78	-4872.79	-4868.59	-4871.98	
uce-1334	-3809.81	-3793.47	-3792.78	-3796.48	-3794.52	
uce-1335	-4179.08	-4176.01	-4175.83	-4175.63	-4174.54	
uce-1336	-2155.93	-2136.85	-2136.39	-2137.33	-2136.26	
uce-1339	-2664.37	-2657.58	-2656.78	-2657.30	-2657.17	
uce-134	-2135.48	-2132.18	-2132.80	-2132.10	-2130.75	
uce-1342	-6609.54	-6608.21	-6610.72	-6609.32	-6608.36	
uce-1344	-6465.33	-6438.78	-6438.72	-6438.07	-6436.56	
uce-1345	-4223.67	-4223.08	-4225.23	-4225.51	-4222.07	
uce-1346	-4082.04	-4065.60	-4066.17	-4067.04	-4066.55	
uce-1348	-4826.21	-4822.52	-4823.48	-4823.14	-4822.72	
uce-1349	-6269.55	-6249.22	-6247.42	-6248.09	-6247.35	
uce-1350	-3019.06	-3011.13	-3012.23	-3009.42	-3009.47	
uce-1351	-6185.30	-6187.63	-6194.45	-6188.17	-6196.40	
uce-1354	-3150.52	-3156.99	-3156.33	-3156.22	-3156.32	
uce-1357	-6314.75	-6287.67	-6289.47	-6288.15	-6286.87	
uce-1358	-3765.99	-3765.80	-3765.13	-3764.43	-3765.93	
uce-1359	-5137.02	-5139.32	-5143.01	-5143.64	-5137.66	
uce-136	-6086.79	-6082.63	-6082.62	-6083.29	-6082.37	
uce-1360	-4613.02	-4602.27	-4602.39	-4604.07	-4602.45	
uce-1361	-3563.29	-3560.67	-3563.99	-3565.10	-3560.36	
uce-1362	-6566.76	-6562.74	-6565.39	-6566.02	-6561.97	
uce-1363	-5177.97	-5175.08	-5176.58	-5173.75	-5178.74	
uce-1366	-5561.34	-5559.10	-5558.44	-5558.79	-5561.47	
uce-1367	-4805.28	-4792.76	-4792.70	-4793.61	-4792.70	
uce-1368	-6238.22	-6222.52	-6224.85	-6225.46	-6220.44	
uce-1371	-6093.22	-6080.84	-6085.03	-6080.04	-6082.58	
uce-1374	-4940.46	-4935.61	-4934.61	-4937.79	-4937.89	
uce-1375	-3808.47	-3795.49	-3794.51	-3797.46	-3796.38	
uce-1376	-6505.76	-6498.92	-6497.94	-6498.36	-6498.17	
uce-1378	-6902.02	-6890.00	-6891.13	-6888.83	-6891.21	
uce-1381	-3616.90	-3624.70	-3624.28	-3624.15	-3625.42	
uce-1383	-5076.87	-5078.73	-5080.34	-5077.27	-5081.20	
uce-1384	-4505.62	-4504.67	-4505.04	-4503.75	-4505.72	
uce-1385	-5953.76	-5922.29	-5920.97	-5920.56	-5922.22	
uce-1389	-3616.71	-3596.84	-3598.33	-3596.42	-3596.18	
uce-139	-4407.82	-4389.97	-4394.15	-4395.03	-4389.48	
uce-1390	-7268.85	-7247.71	-7247.48	-7253.78	-7253.95	
uce-1392	-3751.19	-3739.90	-3742.43	-3742.89	-3738.66	
uce-1393	-4332.13	-4347.77	-4348.73	-4349.61	-4347.56	
uce-1394	-6061.34	-6048.24	-6047.11	-6049.61	-6050.11	
uce-1395	-6309.33	-6287.43	-6285.91	-6287.35	-6287.02	
uce-1397	-4552.36	-4541.88	-4542.22	-4542.20	-4542.32	
uce-14	-2615.11	-2610.67	-2609.80	-2612.32	-2610.42	
uce-1402	-4661.52	-4654.89	-4658.39	-4656.20	-4656.59	
uce-1403	-6722.49	-6710.77	-6709.27	-6709.88	-6709.29	
uce-1405	-5718.86	-5689.27	-5689.31	-5689.52	-5692.11	
uce-1408	-8741.35	-8749.91	-8748.09	-8752.70	-8749.73	
uce-1410	-2674.28	-2663.08	-2663.81	-2663.09	-2663.43	
uce-1412	-5706.17	-5714.77	-5713.50	-5718.06	-5715.21	
uce-1413	-4631.90	-4626.91	-4628.46	-4631.77	-4625.86	
uce-1415	-4623.96	-4619.47	-4618.08	-4619.89	-4618.81	
uce-1417	-3486.34	-3474.17	-3474.81	-3474.59	-3474.20	
uce-1419	-5075.73	-5057.56	-5055.89	-5063.83	-5068.36	
uce-142	-1059.11	-1061.70	-1063.62	-1060.18	-1063.56	
uce-1420	-1401.07	-1394.44	-1394.10	-1395.18	-1394.62	
uce-1423	-4200.80	-4189.75	-4191.54	-4192.58	-4191.16	
uce-1424	-5354.54	-5349.83	-5349.30	-5349.73	-5348.57	
uce-1425	-6025.06	-6016.03	-6021.44	-6015.15	-6018.86	
uce-1427	-5128.38	-5128.02	-5130.99	-5127.51	-5127.13	
uce-143	-3285.28	-3294.28	-3295.44	-3295.31	-3293.55	
uce-1430	-3072.14	-3086.30	-3087.72	-3088.82	-3086.32	
uce-1434	-4559.05	-4556.49	-4557.45	-4557.67	-4556.45	
uce-1435	-4788.71	-4771.55	-4775.74	-4769.42	-4774.92	
uce-1438	-4273.28	-4264.07	-4264.48	-4268.61	-4263.33	
uce-144	-3840.17	-3845.54	-3844.40	-3845.14	-3844.59	
uce-1442	-4418.39	-4403.63	-4409.41	-4403.41	-4407.29	
uce-1446	-5778.70	-5771.34	-5782.51	-5770.79	-5782.15	
uce-1447	-4820.38	-4790.20	-4794.37	-4795.62	-4790.08	
uce-1450	-6168.49	-6158.77	-6160.46	-6156.66	-6161.00	
uce-1451	-5511.72	-5485.03	-5489.04	-5492.60	-5482.11	
uce-1453	-6481.90	-6458.17	-6456.23	-6460.92	-6460.46	
uce-1454	-6403.34	-6405.36	-6404.78	-6405.11	-6404.20	
uce-1456	-8080.28	-8071.56	-8079.14	-8076.98	-8071.54	
uce-1457	-4931.99	-4920.09	-4920.92	-4924.32	-4921.64	
uce-1458	-4107.54	-4102.13	-4100.19	-4104.78	-4102.92	
uce-146	-4219.85	-4212.95	-4214.38	-4215.79	-4212.52	
uce-1462	-6727.00	-6715.88	-6716.59	-6720.19	-6721.46	
uce-1463	-7840.69	-7834.78	-7834.37	-7839.14	-7836.95	
uce-1466	-4026.99	-4022.96	-4025.91	-4022.68	-4021.88	
uce-1467	-5763.01	-5760.95	-5762.22	-5759.36	-5760.42	
uce-1468	-4143.18	-4136.89	-4139.80	-4138.91	-4136.86	
uce-1469	-6651.89	-6659.59	-6660.73	-6658.80	-6659.75	
uce-147	-2570.46	-2573.32	-2572.52	-2573.23	-2572.00	
uce-1470	-5334.43	-5306.64	-5307.59	-5308.62	-5305.53	
uce-1471	-2553.34	-2541.01	-2541.24	-2541.41	-2541.43	
uce-1474	-4768.10	-4762.53	-4765.76	-4761.19	-4763.75	
uce-1476	-3750.83	-3752.40	-3752.21	-3753.86	-3754.80	
uce-1477	-3823.19	-3798.67	-3799.41	-3799.83	-3798.05	
uce-1478	-6371.78	-6361.14	-6369.90	-6369.37	-6360.35	
uce-148	-4172.79	-4140.63	-4145.66	-4145.96	-4138.95	
uce-1480	-4616.98	-4617.67	-4621.49	-4617.11	-4619.93	
uce-1482	-3841.64	-3842.31	-3848.08	-3848.50	-3842.33	
uce-1483	-4857.43	-4856.94	-4855.80	-4859.98	-4859.49	
uce-1484	-4211.54	-4199.54	-4196.98	-4200.07	-4201.21	
uce-1485	-6411.33	-6374.40	-6374.49	-6373.24	-6372.99	
uce-1488	-4485.20	-4482.00	-4480.58	-4485.04	-4483.96	
uce-1489	-5435.49	-5427.54	-5428.55	-5425.50	-5428.07	
uce-149	-3544.28	-3530.87	-3532.30	-3530.62	-3529.87	
uce-1490	-5980.99	-5966.94	-5973.33	-5966.76	-5965.88	
uce-1492	-5555.91	-5530.02	-5528.61	-5530.32	-5529.04	
uce-1497	-5347.59	-5338.60	-5340.89	-5339.02	-5339.52	
uce-1498	-3627.23	-3582.09	-3583.21	-3580.96	-3583.11	
uce-1499	-2870.23	-2863.03	-2863.84	-2863.46	-2862.67	
uce-15	-2737.96	-2748.39	-2749.91	-2750.47	-2748.12	
uce-1500	-6697.29	-6682.14	-6681.04	-6680.95	-6682.37	
uce-1501	-4520.10	-4506.37	-4505.66	-4510.93	-4511.51	
uce-1504	-3087.13	-3083.94	-3082.38	-3082.49	-3084.02	
uce-1506	-6047.29	-6050.21	-6050.81	-6051.14	-6049.02	
uce-1507	-1125.63	-1114.27	-1114.13	-1113.34	-1114.25	
uce-1508	-3520.41	-3518.85	-3518.80	-3517.41	-3518.55	
uce-1509	-5752.80	-5737.28	-5736.46	-5737.80	-5737.99	
uce-1511	-6064.34	-6058.32	-6058.91	-6057.42	-6058.15	
uce-1512	-3845.49	-3866.73	-3865.11	-3872.59	-3870.87	
uce-1514	-6591.51	-6578.07	-6580.05	-6585.05	-6576.80	
uce-1520	-4098.18	-4092.97	-4092.56	-4094.53	-4093.80	
uce-1523	-4449.34	-4447.55	-4446.51	-4446.96	-4447.63	
uce-1526	-4460.76	-4465.21	-4467.45	-4467.84	-4465.14	
uce-1528	-3781.36	-3766.78	-3766.23	-3766.19	-3766.14	
uce-1529	-3517.88	-3508.58	-3513.49	-3507.65	-3513.46	
uce-153	-7425.83	-7399.18	-7401.18	-7397.82	-7398.32	
uce-1530	-3501.70	-3499.06	-3506.21	-3497.94	-3504.83	
uce-1531	-5183.13	-5182.15	-5182.66	-5184.79	-5181.97	
uce-1533	-5108.73	-5095.64	-5099.25	-5100.19	-5096.01	
uce-1535	-4356.59	-4363.08	-4361.43	-4361.54	-4362.58	
uce-1538	-4470.22	-4441.86	-4448.69	-4441.10	-4447.71	
uce-1539	-4489.09	-4483.25	-4487.34	-4484.11	-4489.07	
uce-154	-2846.37	-2842.93	-2843.25	-2842.63	-2843.03	
uce-1540	-4672.97	-4659.59	-4661.35	-4659.88	-4659.07	
uce-1544	-3441.51	-3433.84	-3432.87	-3434.19	-3433.89	
uce-1545	-6481.40	-6468.17	-6474.79	-6474.42	-6466.82	
uce-1547	-2949.03	-2949.28	-2949.64	-2949.47	-2948.81	
uce-1550	-4150.53	-4149.05	-4148.20	-4149.37	-4152.60	
uce-1552	-7468.54	-7445.56	-7452.02	-7444.68	-7452.09	
uce-1555	-3219.34	-3219.27	-3222.32	-3221.75	-3218.51	
uce-1556	-3380.78	-3379.51	-3379.37	-3380.71	-3379.65	
uce-1558	-4089.27	-4086.85	-4088.70	-4087.28	-4088.27	
uce-1560	-5323.54	-5292.42	-5291.07	-5294.69	-5291.90	
uce-1561	-7190.38	-7190.49	-7193.79	-7189.33	-7192.56	
uce-1562	-4992.79	-4995.36	-5000.47	-5000.92	-4993.96	
uce-1563	-2507.80	-2513.31	-2512.31	-2513.35	-2515.29	
uce-1564	-6231.29	-6210.37	-6216.62	-6213.73	-6209.87	
uce-1565	-5695.63	-5687.35	-5691.35	-5690.67	-5687.55	
uce-1566	-3543.54	-3524.51	-3524.46	-3524.11	-3523.66	
uce-1568	-4946.77	-4940.75	-4945.93	-4940.95	-4944.80	
uce-1569	-4613.24	-4609.80	-4608.70	-4610.23	-4610.62	
uce-157	-6079.87	-6064.48	-6067.12	-6066.96	-6065.46	
uce-1570	-1487.20	-1488.79	-1489.14	-1488.86	-1488.77	
uce-1572	-3449.32	-3439.76	-3438.25	-3444.93	-3443.55	
uce-1573	-3934.03	-3925.97	-3925.03	-3926.12	-3926.22	
uce-1576	-3644.36	-3633.49	-3632.88	-3639.23	-3638.39	
uce-1579	-3478.45	-3480.49	-3479.91	-3484.17	-3482.76	
uce-1580	-3268.34	-3264.27	-3268.72	-3267.88	-3263.21	
uce-1581	-5479.09	-5468.08	-5473.27	-5474.30	-5467.80	
uce-1582	-3578.59	-3568.86	-3569.43	-3569.30	-3569.08	
uce-1586	-4064.75	-4043.19	-4044.91	-4044.67	-4043.99	
uce-1588	-2836.06	-2834.49	-2834.72	-2833.41	-2834.22	
uce-1590	-5028.68	-5030.33	-5028.41	-5029.63	-5029.60	
uce-1591	-4394.91	-4383.47	-4387.51	-4386.77	-4382.98	
uce-1594	-6570.37	-6559.04	-6559.65	-6559.31	-6558.78	
uce-1597	-4335.50	-4318.94	-4318.76	-4325.78	-4324.22	
uce-1598	-6474.66	-6453.38	-6452.19	-6455.49	-6451.91	
uce-16	-5904.80	-5893.67	-5895.47	-5892.55	-5894.75	
uce-1600	-4863.52	-4854.58	-4854.45	-4854.67	-4857.27	
uce-1601	-1499.87	-1509.98	-1509.48	-1510.74	-1509.50	
uce-1602	-4482.89	-4452.87	-4454.51	-4455.09	-4450.67	
uce-1606	-4720.79	-4711.02	-4712.36	-4713.77	-4710.93	
uce-161	-2705.11	-2700.04	-2701.43	-2700.48	-2699.90	
uce-1610	-1552.41	-1552.84	-1553.51	-1552.69	-1553.42	
uce-1611	-3411.54	-3414.85	-3414.73	-3414.65	-3414.09	
uce-1613	-5820.14	-5809.30	-5814.23	-5814.78	-5808.43	
uce-1614	-5347.89	-5323.42	-5325.22	-5322.51	-5323.48	
uce-1616	-4719.47	-4713.22	-4713.57	-4713.52	-4713.93	
uce-1618	-4349.48	-4332.66	-4334.73	-4334.88	-4332.31	
uce-162	-3351.02	-3347.22	-3348.70	-3347.18	-3347.95	
uce-1621	-2629.32	-2629.36	-2628.47	-2628.93	-2627.87	
uce-1622	-2799.03	-2798.14	-2798.50	-2798.80	-2798.71	
uce-1624	-6456.68	-6411.38	-6417.00	-6417.36	-6410.23	
uce-1625	-3154.79	-3159.75	-3160.16	-3158.59	-3160.70	
uce-1629	-3512.32	-3498.84	-3497.54	-3501.99	-3504.16	
uce-1630	-4789.06	-4785.64	-4787.91	-4786.95	-4784.61	
uce-1631	-7419.57	-7408.70	-7408.66	-7409.31	-7410.24	
uce-1633	-4263.00	-4256.18	-4254.73	-4255.61	-4255.93	
uce-1634	-6535.75	-6523.12	-6525.58	-6525.03	-6521.35	
uce-1636	-2549.51	-2541.25	-2540.66	-2541.34	-2540.76	
uce-1639	-4369.49	-4380.27	-4379.76	-4378.65	-4379.11	
uce-1641	-4584.63	-4585.20	-4591.94	-4587.56	-4585.59	
uce-1642	-4378.50	-4376.67	-4375.94	-4375.70	-4375.87	
uce-1643	-3721.27	-3714.04	-3713.60	-3714.79	-3717.51	
uce-1644	-3829.73	-3820.75	-3819.68	-3822.46	-3822.29	
uce-1645	-5412.59	-5409.99	-5409.46	-5410.63	-5411.01	
uce-1648	-4524.77	-4506.60	-4509.01	-4508.85	-4505.14	
uce-1649	-1530.62	-1519.12	-1520.97	-1521.05	-1518.77	
uce-1650	-5137.07	-5136.51	-5138.61	-5133.52	-5139.39	
uce-1652	-5770.01	-5741.61	-5742.45	-5741.91	-5742.05	
uce-1653	-1134.36	-1129.17	-1129.97	-1129.80	-1129.43	
uce-1658	-6159.07	-6143.86	-6143.24	-6147.03	-6147.02	
uce-1659	-3096.30	-3077.27	-3076.82	-3077.36	-3077.89	
uce-166	-6063.45	-6054.52	-6054.95	-6056.48	-6056.83	
uce-1660	-4588.30	-4587.29	-4586.30	-4587.53	-4586.89	
uce-1662	-3050.71	-3042.35	-3044.80	-3045.68	-3041.68	
uce-1667	-3149.52	-3142.92	-3143.08	-3143.97	-3142.38	
uce-1671	-4611.64	-4613.94	-4614.08	-4614.24	-4614.38	
uce-1675	-5910.37	-5892.25	-5900.98	-5900.96	-5890.91	
uce-1677	-5499.37	-5497.75	-5498.14	-5497.43	-5498.17	
uce-1678	-4360.47	-4320.38	-4321.57	-4317.49	-4327.24	
uce-1679	-5530.25	-5524.89	-5525.00	-5524.01	-5524.50	
uce-1680	-4653.80	-4646.37	-4648.40	-4646.81	-4645.62	
uce-1683	-4618.08	-4613.79	-4613.63	-4617.71	-4613.63	
uce-1689	-4231.51	-4216.33	-4219.68	-4216.50	-4217.57	
uce-169	-5380.01	-5372.41	-5372.45	-5375.86	-5372.83	
uce-1690	-5072.27	-5058.36	-5058.54	-5059.82	-5058.20	
uce-1692	-4892.21	-4876.15	-4875.79	-4876.69	-4875.30	
uce-1693	-3177.44	-3175.59	-3175.84	-3174.31	-3175.95	
uce-1694	-4998.84	-5006.73	-5007.52	-5006.24	-5006.17	
uce-1695	-2704.76	-2703.53	-2705.07	-2703.54	-2704.79	
uce-1698	-4227.81	-4215.27	-4215.12	-4222.82	-4223.48	
uce-17	-5003.44	-4994.42	-4993.49	-4994.25	-4994.35	
uce-170	-4814.72	-4804.93	-4805.25	-4804.47	-4804.14	
uce-1702	-7860.98	-7853.84	-7854.87	-7859.33	-7854.77	
uce-1703	-7122.53	-7116.26	-7117.56	-7116.84	-7114.50	
uce-1705	-3203.83	-3189.54	-3189.76	-3190.57	-3190.47	
uce-1706	-2672.54	-2661.41	-2661.35	-2661.21	-2660.09	
uce-1707	-3316.95	-3311.51	-3312.20	-3311.29	-3312.28	
uce-1708	-7652.06	-7638.68	-7637.67	-7640.65	-7641.02	
uce-1709	-6634.92	-6629.31	-6631.15	-6629.39	-6631.13	
uce-171	-1847.82	-1849.43	-1849.39	-1849.39	-1848.98	
uce-1713	-7767.60	-7744.36	-7746.64	-7746.69	-7744.38	
uce-1718	-3820.39	-3830.97	-3834.96	-3833.06	-3828.28	
uce-1719	-6169.47	-6163.01	-6162.83	-6161.25	-6164.38	
uce-172	-4218.46	-4209.93	-4209.90	-4210.57	-4209.84	
uce-1722	-6003.65	-5982.86	-5989.27	-5988.36	-5982.35	
uce-1723	-7601.70	-7572.78	-7574.63	-7573.21	-7574.29	
uce-173	-3657.79	-3657.14	-3658.03	-3657.64	-3658.64	
uce-1731	-4991.71	-4991.25	-4996.78	-4995.73	-4990.90	
uce-1732	-3500.94	-3509.41	-3509.98	-3511.21	-3508.83	
uce-1733	-6423.51	-6407.46	-6407.13	-6408.90	-6410.01	
uce-1736	-5414.65	-5414.04	-5413.37	-5412.17	-5414.61	
uce-1741	-6581.77	-6575.81	-6576.63	-6582.45	-6583.38	
uce-1742	-4229.68	-4228.18	-4227.27	-4228.04	-4227.93	
uce-1743	-4201.37	-4198.11	-4199.24	-4199.95	-4197.96	
uce-1744	-3410.96	-3421.84	-3426.63	-3426.87	-3421.44	
uce-1745	-3953.18	-3949.58	-3950.93	-3949.40	-3959.37	
uce-1746	-6335.22	-6324.22	-6329.50	-6323.58	-6328.19	
uce-1747	-4045.01	-4049.92	-4049.36	-4051.36	-4049.96	
uce-1748	-2463.14	-2457.13	-2456.83	-2457.18	-2456.89	
uce-1749	-4733.28	-4718.39	-4717.49	-4723.08	-4721.94	
uce-175	-4457.78	-4445.63	-4444.62	-4447.95	-4447.19	
uce-1750	-5738.92	-5735.39	-5740.36	-5738.36	-5734.17	
uce-1751	-5429.17	-5400.46	-5409.52	-5412.94	-5400.00	
uce-1752	-7304.65	-7290.19	-7290.34	-7292.36	-7292.72	
uce-1753	-3583.32	-3578.70	-3579.87	-3579.79	-3579.36	
uce-1754	-3831.43	-3827.78	-3828.45	-3827.02	-3826.27	
uce-1756	-3719.36	-3716.88	-3715.75	-3719.47	-3717.65	
uce-1757	-4957.84	-4954.35	-4954.39	-4954.33	-4953.91	
uce-1758	-4541.45	-4516.76	-4519.48	-4520.60	-4514.92	
uce-1759	-1156.18	-1157.05	-1156.24	-1156.12	-1156.32	
uce-1762	-3825.52	-3812.19	-3816.04	-3811.35	-3815.89	
uce-1763	-2963.37	-2966.12	-2967.23	-2967.38	-2966.66	
uce-1765	-5552.42	-5540.06	-5539.34	-5539.59	-5539.13	
uce-1766	-5483.34	-5474.33	-5472.00	-5475.63	-5474.43	
uce-1767	-5639.98	-5628.28	-5633.51	-5633.04	-5626.88	
uce-1768	-3836.02	-3835.86	-3834.41	-3835.66	-3835.28	
uce-1769	-5193.48	-5179.16	-5178.78	-5180.82	-5180.55	
uce-177	-4192.42	-4196.80	-4196.00	-4196.09	-4195.03	
uce-1770	-2134.57	-2139.03	-2138.64	-2138.35	-2139.33	
uce-1774	-3701.38	-3694.00	-3696.64	-3693.57	-3695.09	
uce-1775	-3807.65	-3798.17	-3797.55	-3796.54	-3798.75	
uce-1776	-4860.39	-4860.61	-4862.18	-4864.25	-4863.81	
uce-1777	-3417.98	-3414.21	-3417.30	-3417.86	-3412.89	
uce-178	-4485.58	-4475.64	-4476.03	-4474.93	-4476.41	
uce-1780	-6897.18	-6885.04	-6899.51	-6899.50	-6884.02	
uce-1781	-4778.48	-4770.69	-4770.19	-4772.06	-4772.93	
uce-1782	-5683.75	-5675.57	-5680.77	-5674.88	-5680.11	
uce-1783	-3219.68	-3201.15	-3201.48	-3200.26	-3201.33	
uce-1785	-4014.92	-3998.97	-3997.49	-4005.26	-4006.18	
uce-1786	-5033.04	-5021.77	-5023.32	-5022.00	-5022.84	
uce-1787	-4284.82	-4280.13	-4280.05	-4280.21	-4280.41	
uce-1793	-3701.67	-3698.21	-3697.87	-3699.37	-3698.78	
uce-1794	-4191.22	-4185.87	-4191.45	-4191.41	-4183.66	
uce-1796	-2391.55	-2397.47	-2397.07	-2399.84	-2398.08	
uce-1798	-4440.61	-4448.57	-4449.47	-4449.98	-4450.01	
uce-18	-2107.75	-2103.68	-2104.19	-2103.60	-2102.42	
uce-180	-4402.02	-4389.48	-4391.46	-4391.16	-4390.01	
uce-1800	-3658.27	-3646.66	-3647.01	-3645.10	-3647.56	
uce-1802	-5475.98	-5445.98	-5446.17	-5451.26	-5446.99	
uce-1804	-4309.30	-4310.09	-4311.34	-4310.36	-4308.90	
uce-1805	-6478.69	-6457.40	-6459.99	-6456.85	-6462.67	
uce-1806	-6038.98	-6027.71	-6031.05	-6029.07	-6026.46	
uce-1808	-3843.36	-3831.20	-3833.54	-3833.86	-3829.82	
uce-1809	-3438.03	-3423.59	-3422.55	-3431.63	-3431.42	
uce-181	-5574.92	-5554.64	-5555.32	-5555.09	-5552.48	
uce-1810	-8780.13	-8752.77	-8756.69	-8757.86	-8752.02	
uce-1811	-4073.59	-4069.77	-4071.39	-4069.90	-4068.53	
uce-1813	-6506.68	-6499.15	-6498.64	-6498.83	-6498.34	
uce-1814	-4686.50	-4687.05	-4690.36	-4688.56	-4684.77	
uce-1816	-3266.11	-3269.57	-3269.51	-3270.11	-3269.21	
uce-1817	-2216.37	-2218.44	-2217.76	-2218.60	-2219.03	
uce-1819	-6372.01	-6355.86	-6355.62	-6356.17	-6356.32	
uce-182	-5368.02	-5362.28	-5362.77	-5361.21	-5361.28	
uce-1820	-5973.94	-5965.82	-5969.71	-5965.66	-5971.86	
uce-1822	-4824.12	-4815.74	-4818.66	-4814.49	-4817.98	
uce-1823	-7484.02	-7482.77	-7483.97	-7486.31	-7482.33	
uce-1824	-4431.25	-4433.48	-4432.55	-4434.88	-4433.75	
uce-1825	-7871.78	-7854.72	-7855.32	-7856.91	-7856.27	
uce-1826	-1589.97	-1584.83	-1589.27	-1583.86	-1587.54	
uce-1828	-2762.41	-2766.39	-2766.11	-2767.35	-2767.84	
uce-183	-5263.14	-5272.98	-5270.29	-5273.95	-5272.97	
uce-1830	-4769.15	-4770.79	-4771.23	-4771.06	-4768.64	
uce-1832	-3559.65	-3538.79	-3540.05	-3539.41	-3537.55	
uce-1835	-4372.35	-4360.80	-4366.15	-4365.55	-4360.02	
uce-1836	-5547.83	-5547.06	-5555.34	-5555.04	-5546.20	
uce-1841	-4533.42	-4516.02	-4518.29	-4516.31	-4517.31	
uce-1842	-5280.33	-5252.70	-5252.17	-5255.14	-5254.09	
uce-1843	-3647.52	-3652.50	-3649.89	-3654.90	-3652.94	
uce-1845	-3227.78	-3226.06	-3225.96	-3226.28	-3226.38	
uce-1846	-3672.21	-3670.96	-3671.94	-3671.75	-3671.53	
uce-1849	-5661.57	-5672.06	-5669.78	-5671.32	-5671.94	
uce-185	-7437.68	-7433.89	-7436.56	-7433.83	-7437.35	
uce-1850	-5564.63	-5558.19	-5557.59	-5558.68	-5558.55	
uce-1858	-5349.23	-5335.80	-5335.68	-5335.52	-5335.13	
uce-1859	-3240.39	-3231.19	-3230.11	-3232.94	-3232.56	
uce-186	-2740.61	-2737.65	-2737.41	-2737.22	-2738.17	
uce-1860	-5553.57	-5555.73	-5563.81	-5565.24	-5553.39	
uce-1863	-4493.96	-4485.92	-4487.61	-4485.02	-4487.65	
uce-1864	-10113.25	-10092.99	-10095.45	-10093.33	-10091.62	
uce-1865	-6441.51	-6428.25	-6428.66	-6428.20	-6428.05	
uce-1867	-4109.22	-4097.96	-4099.43	-4097.18	-4097.61	
uce-1868	-5099.20	-5082.49	-5081.01	-5085.27	-5085.15	
uce-1869	-5744.70	-5734.77	-5735.59	-5733.91	-5735.61	
uce-1873	-3899.39	-3881.51	-3882.94	-3883.44	-3881.09	
uce-1875	-5389.45	-5380.91	-5379.13	-5382.09	-5381.88	
uce-1877	-4163.19	-4153.58	-4154.89	-4154.39	-4153.80	
uce-1878	-5167.22	-5171.05	-5171.03	-5176.07	-5174.91	
uce-1879	-5025.26	-5012.31	-5011.33	-5011.42	-5011.07	
uce-188	-4344.01	-4340.18	-4341.44	-4339.27	-4340.27	
uce-1880	-4566.13	-4557.91	-4560.42	-4556.20	-4560.19	
uce-1884	-5017.73	-5002.52	-5003.80	-5003.62	-5003.18	
uce-1886	-5169.64	-5154.56	-5155.80	-5156.27	-5153.16	
uce-1888	-4489.57	-4487.91	-4489.76	-4490.52	-4488.13	
uce-1889	-4321.58	-4318.72	-4318.69	-4319.29	-4319.29	
uce-1890	-4647.58	-4638.17	-4641.31	-4642.60	-4636.82	
uce-1891	-3695.61	-3686.14	-3691.62	-3690.70	-3684.73	
uce-1892	-8091.91	-8079.99	-8082.48	-8080.32	-8081.22	
uce-1893	-5434.84	-5429.12	-5427.84	-5430.83	-5431.16	
uce-1895	-4265.65	-4262.17	-4263.68	-4260.69	-4263.48	
uce-1896	-5485.77	-5475.99	-5480.49	-5482.07	-5475.62	
uce-1897	-4816.68	-4808.74	-4808.75	-4809.16	-4806.89	
uce-1898	-5463.96	-5469.15	-5467.49	-5471.26	-5468.53	
uce-1899	-5453.13	-5441.81	-5445.14	-5444.94	-5439.72	
uce-19	-6559.79	-6562.08	-6561.97	-6562.62	-6565.18	
uce-190	-5622.22	-5618.20	-5617.33	-5619.93	-5620.62	
uce-1900	-3918.49	-3905.34	-3904.76	-3906.57	-3905.90	
uce-1903	-2416.74	-2413.52	-2414.69	-2412.72	-2414.40	
uce-1904	-8156.24	-8153.53	-8154.07	-8153.13	-8155.70	
uce-1906	-8224.97	-8209.99	-8209.07	-8212.22	-8214.40	
uce-1907	-6865.82	-6849.08	-6847.80	-6847.89	-6849.84	
uce-1908	-2521.48	-2521.17	-2521.66	-2522.31	-2522.23	
uce-1909	-4856.48	-4849.40	-4850.77	-4853.07	-4847.90	
uce-191	-6139.71	-6140.96	-6139.92	-6147.90	-6145.67	
uce-1910	-4005.03	-4007.42	-4009.48	-4007.95	-4006.17	
uce-1911	-2124.96	-2122.81	-2125.22	-2122.97	-2122.55	
uce-1912	-5003.51	-4999.29	-5000.44	-5000.90	-4999.12	
uce-1913	-5036.66	-5033.48	-5035.94	-5036.57	-5032.56	
uce-1914	-4382.07	-4370.46	-4369.73	-4374.42	-4374.41	
uce-1915	-3176.83	-3179.00	-3179.19	-3179.09	-3179.05	
uce-1917	-5545.93	-5537.70	-5535.21	-5540.17	-5537.48	
uce-1918	-2184.28	-2184.39	-2184.07	-2183.90	-2183.18	
uce-1919	-4488.10	-4462.65	-4461.40	-4465.56	-4465.26	
uce-192	-3605.55	-3595.35	-3597.66	-3593.44	-3598.57	
uce-1920	-4855.05	-4846.65	-4851.26	-4845.16	-4852.25	
uce-1922	-4609.95	-4591.37	-4592.31	-4590.98	-4592.03	
uce-1925	-2175.20	-2174.70	-2174.66	-2174.55	-2174.35	
uce-1928	-7890.30	-7875.15	-7879.24	-7879.32	-7875.37	
uce-1929	-3125.35	-3114.46	-3114.05	-3114.70	-3114.38	
uce-1932	-4991.99	-4980.27	-4981.06	-4982.03	-4980.49	
