Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-1216	-4675.51	-4676.05	-4677.39	-4678.25	-4677.24	
uce-1217	-3022.19	-3017.43	-3024.87	-3016.68	-3024.97	
uce-1219	-2018.33	-2016.89	-2018.18	-2018.23	-2016.28	
uce-1222	-3704.73	-3700.58	-3702.56	-3699.58	-3703.21	
uce-1224	-5491.66	-5493.45	-5492.41	-5493.59	-5496.06	
uce-1225	-3141.85	-3152.46	-3150.77	-3152.34	-3151.02	
uce-1231	-3559.16	-3566.94	-3567.73	-3565.93	-3567.48	
uce-1232	-5630.55	-5628.51	-5633.02	-5635.30	-5627.12	
uce-1233	-3638.14	-3642.01	-3642.61	-3643.00	-3642.55	
uce-1234	-5642.36	-5637.18	-5640.28	-5641.09	-5635.36	
uce-1236	-5525.17	-5527.92	-5527.42	-5527.51	-5527.00	
uce-1239	-5590.72	-5588.92	-5591.14	-5590.10	-5589.28	
uce-124	-3984.04	-3984.24	-3985.40	-3986.89	-3982.94	
uce-1241	-5960.54	-5964.84	-5963.86	-5964.90	-5962.87	
uce-1242	-5489.73	-5487.87	-5487.43	-5488.07	-5487.42	
uce-1243	-3881.85	-3882.30	-3893.16	-3885.80	-3881.13	
uce-1245	-4095.99	-4103.10	-4104.76	-4104.18	-4100.94	
uce-1246	-5655.51	-5654.14	-5653.46	-5652.96	-5654.20	
uce-125	-4456.35	-4459.47	-4457.89	-4461.12	-4461.78	
uce-1250	-10437.63	-10435.41	-10440.77	-10433.53	-10438.90	
uce-1251	-2328.42	-2325.81	-2327.21	-2327.66	-2325.49	
uce-1252	-4200.34	-4204.64	-4202.72	-4204.31	-4204.11	
uce-1253	-6033.64	-6030.55	-6030.62	-6029.43	-6028.94	
uce-1255	-5120.54	-5118.47	-5119.77	-5119.84	-5119.48	
uce-1256	-4148.72	-4149.38	-4148.64	-4150.04	-4150.74	
uce-1257	-4864.94	-4863.45	-4862.97	-4863.43	-4862.73	
uce-1259	-4949.18	-4947.11	-4948.37	-4949.46	-4946.62	
uce-1260	-6265.52	-6261.42	-6260.07	-6261.77	-6260.13	
uce-1263	-4006.58	-4010.23	-4011.88	-4011.98	-4009.58	
uce-1264	-3761.42	-3757.89	-3757.66	-3758.08	-3757.70	
uce-1265	-4401.24	-4397.83	-4396.26	-4399.09	-4399.50	
uce-1267	-5852.97	-5847.74	-5847.51	-5847.87	-5847.68	
uce-1268	-4388.75	-4393.29	-4393.89	-4394.38	-4391.97	
uce-127	-6728.30	-6729.47	-6729.31	-6728.18	-6726.49	
uce-1270	-4558.23	-4559.32	-4558.44	-4558.24	-4558.24	
uce-1271	-5992.76	-5987.04	-5987.43	-5987.29	-5985.96	
uce-1272	-6970.22	-6971.62	-6974.94	-6971.42	-6971.66	
uce-1276	-5466.34	-5466.46	-5467.15	-5467.35	-5466.44	
uce-1277	-2929.96	-2932.13	-2931.66	-2932.30	-2931.97	
uce-1278	-8062.83	-8060.34	-8065.18	-8064.43	-8060.62	
uce-128	-6154.22	-6150.91	-6153.97	-6151.89	-6149.81	
uce-1281	-6624.86	-6625.34	-6626.79	-6627.08	-6625.80	
uce-1285	-4633.38	-4621.94	-4628.36	-4626.50	-4621.63	
uce-1286	-2406.88	-2403.71	-2403.78	-2404.02	-2408.32	
uce-1288	-3680.87	-3678.26	-3680.25	-3679.37	-3677.36	
uce-129	-7643.23	-7646.77	-7647.81	-7648.23	-7648.31	
uce-1290	-5530.19	-5542.01	-5541.26	-5542.95	-5541.31	
uce-1291	-5135.09	-5135.23	-5137.42	-5137.82	-5134.14	
uce-1295	-5791.42	-5789.65	-5792.92	-5789.37	-5789.25	
uce-1298	-5883.73	-5886.16	-5888.03	-5884.80	-5887.30	
uce-1299	-5611.13	-5600.64	-5606.29	-5607.52	-5600.64	
uce-1300	-5401.38	-5398.18	-5401.36	-5398.43	-5400.69	
uce-1301	-5105.02	-5116.56	-5117.32	-5116.99	-5116.85	
uce-1304	-4392.99	-4381.84	-4386.44	-4384.04	-4381.44	
uce-1305	-4124.26	-4126.62	-4124.83	-4126.56	-4125.85	
uce-1306	-4552.54	-4562.21	-4561.79	-4562.83	-4563.84	
uce-1307	-6495.82	-6491.98	-6504.19	-6502.19	-6490.61	
uce-1309	-4571.98	-4571.25	-4571.66	-4573.14	-4572.07	
uce-131	-4689.52	-4697.45	-4697.85	-4698.70	-4697.11	
uce-1311	-6371.51	-6375.84	-6378.51	-6373.87	-6378.90	
uce-1313	-4734.81	-4733.61	-4736.87	-4733.66	-4737.40	
uce-1314	-5639.85	-5636.27	-5636.25	-5636.54	-5636.17	
uce-1318	-4956.10	-4953.44	-4954.39	-4954.02	-4953.42	
uce-1319	-4450.00	-4444.72	-4446.56	-4446.94	-4444.62	
uce-132	-4889.49	-4887.87	-4890.87	-4889.95	-4888.13	
uce-1322	-5192.37	-5200.20	-5200.34	-5200.01	-5201.38	
uce-1323	-5665.90	-5664.92	-5665.32	-5664.64	-5664.47	
uce-1324	-2633.77	-2645.13	-2644.44	-2649.29	-2650.42	
uce-1326	-2914.65	-2917.78	-2917.82	-2918.36	-2917.40	
uce-1329	-4751.50	-4748.67	-4752.27	-4747.64	-4751.70	
uce-1333	-5346.41	-5344.82	-5349.50	-5344.91	-5350.36	
uce-1334	-4580.32	-4581.22	-4580.67	-4584.25	-4582.88	
uce-1335	-4252.49	-4252.30	-4250.21	-4250.18	-4250.17	
uce-1336	-2146.48	-2142.75	-2142.78	-2142.66	-2142.67	
uce-1339	-2777.19	-2773.87	-2774.48	-2774.38	-2773.47	
uce-134	-2331.42	-2330.54	-2331.45	-2331.77	-2329.90	
uce-1342	-6924.56	-6929.44	-6931.33	-6930.16	-6928.49	
uce-1344	-6725.30	-6711.19	-6713.28	-6713.92	-6710.49	
uce-1345	-4380.06	-4380.93	-4382.28	-4382.68	-4379.63	
uce-1346	-4127.90	-4127.27	-4126.27	-4127.27	-4127.57	
uce-1348	-5031.72	-5042.95	-5043.33	-5044.05	-5045.20	
uce-1349	-5785.55	-5789.30	-5788.72	-5788.56	-5790.24	
uce-1350	-3502.52	-3499.47	-3500.52	-3500.40	-3499.49	
uce-1351	-6378.93	-6378.36	-6383.21	-6375.09	-6386.35	
uce-1354	-4139.90	-4146.27	-4146.45	-4146.72	-4146.10	
uce-1357	-6318.68	-6304.64	-6306.68	-6308.15	-6305.11	
uce-1358	-3905.40	-3909.26	-3909.80	-3909.23	-3908.90	
uce-1359	-4930.12	-4933.55	-4937.32	-4937.36	-4931.86	
uce-136	-6795.43	-6792.97	-6794.22	-6796.80	-6792.50	
uce-1360	-4582.68	-4580.49	-4580.72	-4581.08	-4579.56	
uce-1361	-3684.27	-3686.15	-3690.39	-3690.79	-3685.87	
uce-1362	-7282.95	-7282.51	-7285.32	-7284.98	-7280.67	
uce-1363	-4301.97	-4300.51	-4303.73	-4299.04	-4303.97	
uce-1366	-5843.04	-5847.13	-5848.76	-5848.38	-5846.51	
uce-1367	-4998.17	-4995.84	-4996.02	-4995.72	-4993.92	
uce-1368	-6493.99	-6490.35	-6493.27	-6491.49	-6490.24	
uce-1371	-6329.50	-6333.46	-6335.81	-6331.31	-6334.72	
uce-1374	-4940.04	-4936.33	-4935.41	-4937.45	-4936.82	
uce-1375	-3830.11	-3833.12	-3834.70	-3831.21	-3835.03	
uce-1376	-6923.05	-6928.74	-6928.68	-6928.04	-6928.88	
uce-1378	-7104.35	-7102.63	-7102.49	-7099.92	-7102.21	
uce-1381	-3637.39	-3657.36	-3656.75	-3656.95	-3658.19	
uce-1383	-4787.29	-4786.20	-4786.43	-4787.62	-4785.53	
uce-1384	-4534.68	-4539.16	-4539.54	-4539.69	-4539.20	
uce-1385	-6463.68	-6463.32	-6463.70	-6462.89	-6463.42	
uce-1389	-4191.90	-4194.41	-4195.39	-4195.25	-4195.28	
uce-139	-4939.27	-4935.29	-4939.86	-4940.72	-4935.76	
uce-1390	-6784.35	-6794.02	-6792.52	-6798.21	-6798.51	
uce-1392	-3850.97	-3848.85	-3850.90	-3851.87	-3847.55	
uce-1393	-4667.68	-4688.55	-4689.70	-4690.24	-4688.72	
uce-1394	-5784.27	-5778.83	-5779.00	-5778.51	-5778.92	
uce-1395	-6394.38	-6393.61	-6394.52	-6395.31	-6393.51	
uce-1396	-948.55	-951.24	-953.18	-953.46	-950.17	
uce-1397	-4850.87	-4849.93	-4850.15	-4849.80	-4848.43	
uce-14	-2740.17	-2739.17	-2741.57	-2743.81	-2738.02	
uce-1402	-6042.16	-6041.65	-6045.35	-6045.01	-6041.49	
uce-1403	-6665.33	-6663.06	-6668.64	-6668.01	-6662.18	
uce-1405	-5671.71	-5669.51	-5669.42	-5668.02	-5671.08	
uce-1408	-8831.79	-8842.81	-8842.69	-8844.80	-8843.26	
uce-1410	-2664.36	-2661.68	-2660.09	-2660.42	-2661.03	
uce-1412	-5548.28	-5562.06	-5560.56	-5565.01	-5563.32	
uce-1413	-4976.19	-4988.29	-4991.10	-4991.51	-4988.09	
uce-1415	-4755.81	-4767.69	-4767.81	-4765.66	-4767.61	
uce-1417	-3586.18	-3581.28	-3580.77	-3581.60	-3580.50	
uce-1419	-5159.52	-5163.00	-5161.95	-5165.59	-5169.84	
uce-142	-1104.66	-1106.49	-1107.65	-1105.54	-1106.76	
uce-1420	-1446.97	-1444.37	-1443.80	-1445.44	-1444.30	
uce-1423	-4275.63	-4269.95	-4271.61	-4271.91	-4270.12	
uce-1424	-5603.61	-5601.83	-5603.36	-5605.69	-5600.30	
uce-1425	-6280.97	-6280.31	-6284.17	-6279.36	-6281.60	
uce-1427	-5120.48	-5120.00	-5123.63	-5119.62	-5120.83	
uce-143	-3148.19	-3156.19	-3156.28	-3157.22	-3156.55	
uce-1430	-2589.50	-2606.41	-2607.41	-2607.56	-2605.11	
uce-1434	-4750.84	-4753.25	-4757.82	-4756.77	-4751.97	
uce-1435	-4706.89	-4704.94	-4710.12	-4702.01	-4711.96	
uce-1438	-4620.31	-4621.02	-4620.48	-4622.69	-4619.24	
uce-144	-3940.31	-3940.06	-3940.19	-3939.84	-3939.46	
uce-1442	-4520.06	-4506.70	-4513.34	-4505.58	-4510.30	
uce-1446	-5963.32	-5961.18	-5967.06	-5959.62	-5965.04	
uce-1447	-5058.51	-5052.06	-5056.02	-5057.54	-5050.96	
uce-1450	-6298.34	-6297.32	-6299.37	-6295.53	-6298.83	
uce-1451	-6097.42	-6086.80	-6090.34	-6093.44	-6085.48	
uce-1453	-6570.81	-6568.57	-6567.43	-6568.84	-6568.63	
uce-1454	-6587.24	-6588.78	-6589.28	-6588.81	-6586.96	
uce-1456	-8373.87	-8370.39	-8378.71	-8375.87	-8367.44	
uce-1457	-5051.47	-5056.73	-5056.25	-5057.92	-5058.14	
uce-1458	-4208.52	-4210.40	-4209.43	-4214.43	-4211.57	
uce-146	-4746.93	-4748.15	-4747.92	-4748.74	-4746.97	
uce-1462	-6080.51	-6080.92	-6077.50	-6081.08	-6083.51	
uce-1463	-7926.41	-7925.09	-7926.58	-7930.18	-7926.04	
uce-1466	-3831.31	-3835.84	-3836.30	-3835.26	-3834.13	
uce-1467	-5599.12	-5605.74	-5607.29	-5606.26	-5606.50	
uce-1468	-3915.44	-3907.30	-3909.64	-3910.10	-3906.24	
uce-1469	-5896.14	-5896.95	-5896.43	-5897.18	-5896.59	
uce-147	-2700.37	-2706.70	-2706.20	-2706.11	-2706.71	
uce-1470	-5450.97	-5448.22	-5449.83	-5449.42	-5447.15	
uce-1471	-2703.79	-2700.38	-2701.01	-2700.27	-2701.30	
uce-1474	-4698.89	-4696.73	-4700.35	-4696.00	-4701.51	
uce-1476	-3504.95	-3502.58	-3502.64	-3503.10	-3503.61	
uce-1477	-4275.18	-4278.07	-4278.26	-4279.08	-4276.16	
uce-1478	-6710.02	-6694.25	-6704.19	-6702.59	-6693.85	
uce-148	-4281.85	-4286.44	-4291.89	-4291.94	-4286.97	
uce-1480	-4918.77	-4919.73	-4924.42	-4919.09	-4922.83	
uce-1482	-4248.36	-4244.12	-4251.02	-4251.02	-4243.59	
uce-1483	-5390.34	-5397.79	-5397.15	-5396.93	-5396.76	
uce-1484	-3824.63	-3823.38	-3822.46	-3822.54	-3822.91	
uce-1485	-6789.08	-6785.04	-6785.37	-6785.69	-6785.69	
uce-1488	-4606.73	-4618.06	-4618.32	-4618.84	-4616.93	
uce-1489	-5323.75	-5323.04	-5322.68	-5322.72	-5322.21	
uce-149	-3618.05	-3616.83	-3616.84	-3615.96	-3616.18	
uce-1490	-5867.64	-5864.68	-5869.74	-5867.24	-5863.29	
uce-1492	-6151.56	-6149.10	-6149.33	-6149.83	-6148.06	
uce-1497	-5187.41	-5186.53	-5188.47	-5185.13	-5184.55	
uce-1498	-3815.55	-3805.39	-3805.13	-3805.86	-3805.69	
uce-1499	-2893.11	-2892.14	-2891.89	-2892.43	-2891.52	
uce-15	-2682.42	-2690.51	-2691.90	-2691.66	-2689.10	
uce-1500	-6893.69	-6891.25	-6891.12	-6891.24	-6892.12	
uce-1501	-4642.44	-4648.88	-4647.09	-4650.18	-4649.77	
uce-1504	-3128.36	-3128.34	-3127.90	-3126.36	-3127.09	
uce-1506	-6796.68	-6796.90	-6798.84	-6799.91	-6796.58	
uce-1507	-1153.40	-1150.73	-1151.66	-1151.56	-1151.23	
uce-1508	-4042.80	-4048.56	-4047.52	-4048.04	-4047.94	
uce-1509	-7079.55	-7086.46	-7086.58	-7086.97	-7085.82	
uce-1511	-5742.13	-5751.58	-5751.63	-5751.43	-5752.29	
uce-1512	-4048.01	-4068.21	-4069.40	-4068.73	-4069.16	
uce-1514	-6317.47	-6313.39	-6321.23	-6322.45	-6314.38	
uce-1520	-4223.15	-4223.35	-4223.54	-4223.16	-4223.87	
uce-1523	-4759.75	-4757.85	-4758.39	-4757.93	-4757.98	
uce-1526	-4728.47	-4739.22	-4742.02	-4741.44	-4737.82	
uce-1528	-3945.02	-3944.69	-3943.51	-3943.12	-3942.65	
uce-1529	-3705.84	-3708.70	-3709.40	-3706.20	-3709.10	
uce-153	-7904.19	-7894.55	-7898.19	-7894.89	-7896.72	
uce-1530	-3659.78	-3658.37	-3665.60	-3657.39	-3663.81	
uce-1531	-5421.47	-5421.80	-5420.96	-5422.45	-5420.70	
uce-1533	-5770.29	-5768.76	-5771.61	-5768.12	-5768.57	
uce-1535	-4198.69	-4200.72	-4202.72	-4201.58	-4202.30	
uce-1538	-4322.35	-4313.24	-4318.70	-4312.56	-4317.37	
uce-1539	-4676.52	-4676.95	-4678.85	-4676.54	-4678.37	
uce-154	-2984.05	-2979.06	-2979.46	-2979.01	-2979.40	
uce-1540	-4466.43	-4468.08	-4471.23	-4470.62	-4467.53	
uce-1544	-3661.06	-3665.20	-3666.08	-3666.71	-3665.63	
uce-1545	-6632.77	-6629.20	-6635.43	-6635.47	-6629.28	
uce-1547	-3121.31	-3121.98	-3121.57	-3122.77	-3122.80	
uce-1550	-3416.40	-3416.10	-3415.14	-3417.99	-3419.67	
uce-1552	-7547.35	-7542.26	-7545.74	-7542.75	-7543.38	
uce-1555	-3251.58	-3251.82	-3253.59	-3253.71	-3250.24	
uce-1556	-3584.16	-3582.32	-3581.78	-3582.06	-3582.59	
uce-1558	-4584.10	-4593.24	-4594.69	-4592.57	-4594.67	
uce-1560	-4295.45	-4288.05	-4288.00	-4287.50	-4287.45	
uce-1561	-7778.30	-7783.28	-7784.80	-7785.17	-7784.11	
uce-1562	-5118.82	-5117.91	-5125.57	-5126.47	-5116.16	
uce-1563	-2257.90	-2255.40	-2256.79	-2255.89	-2256.76	
uce-1564	-6902.31	-6894.50	-6898.69	-6897.58	-6893.00	
uce-1565	-5907.29	-5896.93	-5900.99	-5901.26	-5896.93	
uce-1566	-3699.32	-3701.32	-3701.39	-3701.30	-3700.93	
uce-1568	-4669.33	-4661.87	-4663.41	-4660.41	-4663.58	
uce-1569	-4652.59	-4657.82	-4656.22	-4656.56	-4655.87	
uce-157	-5963.49	-5960.88	-5962.92	-5963.50	-5960.34	
uce-1570	-1508.13	-1507.01	-1506.60	-1505.87	-1505.90	
uce-1572	-4632.96	-4639.72	-4638.94	-4641.98	-4643.61	
uce-1573	-4530.58	-4527.15	-4527.59	-4526.18	-4526.47	
uce-1576	-3802.72	-3806.35	-3805.27	-3811.32	-3810.78	
uce-1579	-3595.62	-3598.64	-3596.47	-3599.26	-3597.70	
uce-1580	-3733.49	-3727.39	-3731.46	-3731.64	-3726.60	
uce-1581	-5429.88	-5418.38	-5427.86	-5427.39	-5417.33	
uce-1582	-4467.01	-4465.32	-4464.16	-4465.39	-4464.25	
uce-1586	-4832.02	-4829.00	-4828.96	-4831.42	-4827.65	
uce-1588	-2890.28	-2889.57	-2890.39	-2889.32	-2889.09	
uce-1590	-5383.04	-5383.77	-5383.93	-5385.14	-5384.29	
uce-1591	-3797.00	-3790.11	-3791.98	-3792.30	-3790.46	
uce-1594	-7045.85	-7041.24	-7040.37	-7041.34	-7041.45	
uce-1597	-4505.26	-4497.22	-4496.02	-4502.06	-4501.27	
uce-1598	-6752.92	-6745.57	-6752.57	-6753.77	-6746.01	
uce-16	-5946.40	-5944.75	-5947.11	-5944.98	-5943.75	
uce-1600	-5149.77	-5145.47	-5145.35	-5146.67	-5146.29	
uce-1601	-1494.57	-1503.39	-1503.56	-1503.69	-1502.86	
uce-1602	-4273.33	-4256.47	-4261.22	-4261.91	-4255.57	
uce-1606	-4712.64	-4707.70	-4708.21	-4709.28	-4706.52	
uce-161	-2705.80	-2701.42	-2702.29	-2701.10	-2701.85	
uce-1610	-1611.44	-1604.44	-1604.46	-1603.93	-1604.18	
uce-1611	-3822.55	-3823.89	-3825.15	-3825.39	-3823.90	
uce-1613	-6179.21	-6180.03	-6185.12	-6186.36	-6178.60	
uce-1614	-5783.63	-5781.91	-5784.68	-5781.61	-5781.91	
uce-1616	-5258.77	-5258.50	-5259.91	-5258.11	-5260.77	
uce-1618	-4447.05	-4445.60	-4445.84	-4445.83	-4444.44	
uce-162	-3366.77	-3372.56	-3373.10	-3373.48	-3371.63	
uce-1621	-2717.57	-2717.83	-2717.26	-2716.24	-2716.73	
uce-1622	-2991.87	-2990.96	-2991.11	-2992.15	-2991.14	
uce-1624	-5984.44	-5979.10	-5990.06	-5989.12	-5979.03	
uce-1625	-3256.69	-3261.62	-3261.44	-3261.48	-3261.58	
uce-1629	-3706.76	-3713.03	-3711.87	-3714.91	-3714.69	
uce-1630	-4778.41	-4773.93	-4776.11	-4775.12	-4772.49	
uce-1631	-7524.59	-7523.79	-7524.21	-7521.81	-7524.18	
uce-1633	-4339.81	-4332.80	-4333.39	-4332.73	-4332.78	
uce-1634	-6579.93	-6578.02	-6581.95	-6579.02	-6578.56	
uce-1636	-2253.48	-2260.20	-2261.47	-2261.35	-2259.43	
uce-1639	-5547.67	-5551.34	-5557.15	-5557.58	-5548.68	
uce-1641	-3971.47	-3966.19	-3972.04	-3971.44	-3965.82	
uce-1642	-4560.29	-4560.71	-4561.36	-4560.85	-4561.02	
uce-1643	-4860.09	-4872.34	-4871.83	-4870.84	-4873.59	
uce-1644	-3988.84	-3987.85	-3987.29	-3988.42	-3988.64	
uce-1645	-5148.73	-5153.25	-5150.93	-5154.42	-5151.71	
uce-1648	-5306.14	-5298.43	-5297.58	-5300.55	-5296.44	
uce-1649	-2297.98	-2292.45	-2294.53	-2294.70	-2292.38	
uce-1650	-5375.50	-5371.81	-5375.56	-5372.11	-5371.95	
uce-1652	-5839.95	-5837.83	-5839.69	-5837.45	-5839.54	
uce-1653	-1146.04	-1145.46	-1145.23	-1145.31	-1145.81	
uce-1658	-6428.52	-6426.65	-6425.85	-6429.06	-6426.71	
uce-1659	-3114.94	-3120.99	-3121.40	-3120.90	-3121.18	
uce-166	-6489.51	-6489.33	-6489.63	-6488.03	-6489.38	
uce-1660	-4732.04	-4739.79	-4740.47	-4738.75	-4738.16	
uce-1662	-3221.94	-3217.76	-3220.71	-3221.20	-3216.38	
uce-1667	-3941.87	-3938.55	-3939.44	-3939.25	-3937.90	
uce-1671	-5106.22	-5110.11	-5109.78	-5109.50	-5108.39	
uce-1675	-6100.78	-6088.06	-6100.47	-6100.65	-6086.93	
uce-1677	-5784.02	-5788.02	-5788.77	-5789.92	-5786.52	
uce-1678	-4294.18	-4288.29	-4291.10	-4287.48	-4293.98	
uce-1679	-4391.69	-4395.23	-4394.02	-4393.74	-4394.89	
uce-1680	-5273.85	-5271.89	-5273.19	-5272.30	-5270.22	
uce-1683	-5108.34	-5107.28	-5106.01	-5110.26	-5106.48	
uce-1685	-2129.94	-2134.74	-2138.88	-2138.58	-2133.18	
uce-1689	-4400.15	-4399.59	-4401.90	-4401.11	-4399.85	
uce-169	-4806.72	-4810.59	-4809.52	-4814.10	-4812.71	
uce-1690	-5167.46	-5168.21	-5168.32	-5168.45	-5168.01	
uce-1692	-4951.60	-4946.76	-4948.29	-4948.49	-4944.96	
uce-1693	-3056.61	-3057.60	-3058.67	-3058.15	-3058.10	
uce-1694	-5132.47	-5139.46	-5140.29	-5139.01	-5138.52	
uce-1695	-2832.24	-2831.83	-2831.84	-2830.48	-2832.50	
uce-1698	-4277.15	-4279.57	-4278.75	-4281.15	-4280.78	
uce-17	-5588.67	-5579.95	-5580.65	-5580.88	-5581.09	
uce-170	-5094.82	-5087.34	-5091.30	-5092.57	-5085.49	
uce-1702	-7414.35	-7412.17	-7411.67	-7414.55	-7412.61	
uce-1703	-7064.17	-7067.95	-7071.69	-7071.10	-7066.49	
uce-1705	-3801.68	-3805.75	-3806.75	-3806.05	-3805.27	
uce-1706	-2861.63	-2858.33	-2858.19	-2858.74	-2857.12	
uce-1707	-2925.70	-2926.28	-2926.54	-2926.23	-2925.85	
uce-1708	-7902.92	-7905.32	-7903.45	-7907.99	-7908.38	
uce-1709	-7181.52	-7179.76	-7183.37	-7181.97	-7178.39	
uce-171	-1945.50	-1947.69	-1947.64	-1947.41	-1947.73	
uce-1713	-8047.79	-8034.46	-8035.55	-8035.69	-8034.06	
uce-1718	-3997.92	-4008.88	-4012.90	-4010.79	-4008.49	
uce-1719	-6047.33	-6042.50	-6044.29	-6042.69	-6044.52	
uce-172	-3994.01	-3990.49	-3990.89	-3990.80	-3989.77	
uce-1722	-5977.92	-5966.55	-5975.66	-5974.82	-5963.86	
uce-1723	-7762.18	-7747.33	-7750.68	-7747.45	-7748.11	
uce-173	-3840.06	-3843.79	-3842.57	-3843.96	-3844.50	
uce-1731	-5336.75	-5333.00	-5336.53	-5336.54	-5332.05	
uce-1732	-3654.24	-3665.93	-3665.42	-3665.66	-3665.47	
uce-1733	-6633.99	-6635.26	-6637.27	-6636.02	-6633.54	
uce-1736	-5261.19	-5261.89	-5260.26	-5263.38	-5263.52	
uce-1741	-6647.32	-6652.29	-6652.95	-6654.48	-6652.27	
uce-1742	-4359.72	-4362.15	-4362.37	-4362.52	-4362.45	
uce-1743	-4308.12	-4307.64	-4307.38	-4306.34	-4306.36	
uce-1744	-4195.83	-4212.98	-4217.40	-4217.95	-4212.08	
uce-1745	-4063.76	-4063.66	-4065.86	-4062.55	-4068.44	
uce-1746	-6225.94	-6222.36	-6230.86	-6221.15	-6227.00	
uce-1747	-4493.11	-4491.44	-4490.38	-4490.51	-4489.97	
uce-1748	-2206.49	-2203.62	-2202.86	-2203.01	-2203.50	
uce-1749	-4637.82	-4643.86	-4641.57	-4646.35	-4646.55	
uce-175	-4520.14	-4523.58	-4522.03	-4522.93	-4521.94	
uce-1750	-5693.10	-5681.13	-5693.35	-5691.80	-5678.97	
uce-1751	-5020.45	-5011.51	-5019.86	-5022.92	-5010.18	
uce-1752	-7213.10	-7213.21	-7212.11	-7215.16	-7217.22	
uce-1753	-3390.19	-3397.94	-3400.23	-3399.83	-3397.80	
uce-1754	-3558.30	-3563.08	-3562.26	-3563.91	-3562.74	
uce-1756	-3438.17	-3439.67	-3439.85	-3440.96	-3441.76	
uce-1757	-5876.29	-5879.11	-5884.88	-5884.29	-5880.47	
uce-1758	-5052.96	-5047.89	-5053.08	-5053.36	-5047.24	
uce-1759	-1620.36	-1620.78	-1620.98	-1621.37	-1620.88	
uce-1762	-4137.88	-4137.91	-4138.23	-4135.59	-4139.04	
uce-1763	-3511.11	-3513.96	-3515.29	-3514.70	-3515.14	
uce-1765	-5417.01	-5419.49	-5420.79	-5420.86	-5419.85	
uce-1766	-5257.74	-5249.87	-5250.92	-5251.89	-5250.87	
uce-1767	-5660.22	-5652.84	-5659.11	-5659.61	-5652.71	
uce-1768	-3890.57	-3893.22	-3893.36	-3893.83	-3893.38	
uce-1769	-5452.19	-5451.60	-5449.65	-5450.81	-5450.19	
uce-177	-4335.56	-4336.37	-4337.43	-4337.48	-4336.57	
uce-1770	-2358.63	-2362.63	-2363.14	-2362.51	-2362.85	
uce-1774	-4193.30	-4192.55	-4194.20	-4193.22	-4191.65	
uce-1775	-4451.22	-4450.03	-4449.67	-4450.67	-4450.31	
uce-1776	-4822.11	-4830.89	-4828.97	-4831.88	-4831.52	
uce-1777	-3302.81	-3298.11	-3304.51	-3303.93	-3296.79	
uce-178	-4598.30	-4594.20	-4594.08	-4593.85	-4594.43	
uce-1780	-7106.26	-7082.55	-7104.31	-7103.21	-7079.81	
uce-1781	-4995.00	-4991.14	-4991.24	-4990.07	-4990.77	
uce-1782	-5911.83	-5906.57	-5909.38	-5906.34	-5909.66	
uce-1783	-3462.11	-3459.44	-3459.65	-3456.73	-3458.51	
uce-1785	-3853.67	-3858.96	-3858.41	-3858.65	-3858.27	
uce-1786	-5514.55	-5511.16	-5512.03	-5510.89	-5511.27	
uce-1787	-4361.41	-4358.37	-4360.14	-4358.55	-4359.65	
uce-1793	-3785.33	-3784.00	-3784.84	-3785.33	-3783.64	
uce-1794	-4288.51	-4282.39	-4288.27	-4289.08	-4279.78	
uce-1796	-2322.60	-2330.10	-2330.52	-2331.36	-2329.31	
uce-1798	-5085.96	-5097.84	-5097.09	-5098.16	-5098.83	
uce-18	-2192.52	-2193.02	-2193.60	-2193.88	-2192.04	
uce-180	-4490.24	-4488.71	-4488.83	-4488.24	-4487.37	
uce-1800	-3803.13	-3798.65	-3799.23	-3799.11	-3800.05	
uce-1802	-5994.94	-5985.44	-5985.74	-5989.20	-5985.91	
uce-1804	-4538.10	-4544.48	-4544.98	-4546.46	-4542.46	
uce-1805	-6445.69	-6449.60	-6453.47	-6447.28	-6453.80	
uce-1806	-6261.84	-6257.84	-6262.10	-6262.12	-6256.90	
uce-1808	-3979.97	-3972.92	-3974.79	-3975.98	-3971.87	
uce-1809	-3485.57	-3494.38	-3492.83	-3497.94	-3498.18	
uce-181	-5531.33	-5541.58	-5543.71	-5542.28	-5539.83	
uce-1810	-9974.30	-9966.44	-9970.07	-9969.13	-9964.60	
uce-1811	-4131.38	-4128.89	-4129.52	-4129.25	-4127.14	
uce-1813	-6872.27	-6870.45	-6869.27	-6872.91	-6869.64	
uce-1814	-5177.06	-5175.28	-5178.73	-5179.28	-5173.78	
uce-1816	-3872.94	-3879.19	-3878.52	-3879.56	-3878.57	
uce-1817	-2305.75	-2307.52	-2307.75	-2308.05	-2308.67	
uce-1819	-6508.52	-6506.22	-6506.40	-6505.67	-6507.14	
uce-182	-5469.45	-5471.03	-5471.87	-5471.68	-5470.82	
uce-1820	-6586.18	-6586.38	-6587.79	-6583.98	-6585.44	
uce-1822	-4422.22	-4425.55	-4426.11	-4424.24	-4427.50	
uce-1823	-8602.96	-8607.51	-8611.51	-8611.91	-8607.10	
uce-1824	-4895.60	-4894.11	-4892.21	-4894.38	-4894.01	
uce-1825	-8039.21	-8040.64	-8040.43	-8040.47	-8041.40	
uce-1826	-1974.70	-1976.85	-1978.18	-1977.71	-1976.30	
