Locus	Sclero	ToxPoly	ToxAngIg	ToxSnAng	ToxSnIg
uce-1174	-4818.2385	-4820.7698	-4820.7707	-4820.7711	-4820.7700	
uce-1176	-2681.2109	-2678.4442	-2678.4441	-2678.4442	-2678.4443	
uce-1177	-1656.3968	-1656.0355	-1658.4687	-1658.4688	-1656.0353	
uce-1178	-6243.3659	-6241.2292	-6241.3118	-6241.2275	-6241.3130	
uce-1181	-5654.9600	-5654.4520	-5656.1418	-5656.1403	-5654.4504	
uce-1182	-2378.8227	-2372.2015	-2372.2005	-2372.3206	-2372.3197	
uce-1183	-2747.3412	-2746.3905	-2747.9699	-2747.9702	-2746.3903	
uce-1185	-6232.0726	-6232.0746	-6233.4945	-6232.0747	-6233.4929	
uce-1187	-5437.2854	-5431.8985	-5439.4177	-5439.4188	-5431.8985	
uce-1188	-4460.4019	-4457.7196	-4460.4759	-4460.4753	-4457.7204	
uce-119	-2063.0866	-2062.9788	-2062.9787	-2063.1790	-2063.1789	
uce-1190	-4797.0782	-4798.7728	-4798.7719	-4798.7729	-4798.7724	
uce-1191	-4648.9658	-4649.8249	-4653.6398	-4649.8257	-4653.6392	
uce-1192	-4152.7930	-4150.8473	-4152.7924	-4152.7927	-4150.8482	
uce-1193	-3972.8891	-3972.4781	-3972.4767	-3975.0331	-3974.4392	
uce-1194	-5823.5824	-5823.7373	-5823.7361	-5823.7378	-5823.7378	
uce-12	-5875.5565	-5873.6630	-5873.6633	-5874.6245	-5874.6252	
uce-120	-3480.5796	-3479.9233	-3480.5810	-3480.5795	-3479.9225	
uce-1200	-4202.6977	-4198.5993	-4198.5995	-4202.2165	-4201.4942	
uce-1201	-3437.4576	-3435.2217	-3438.6811	-3435.2226	-3438.1013	
uce-1202	-5428.7911	-5428.7904	-5428.7903	-5428.7908	-5428.7907	
uce-1203	-6764.5833	-6766.2689	-6766.8700	-6767.0405	-6766.2689	
uce-1204	-4678.4522	-4678.4758	-4679.2093	-4678.4758	-4679.2098	
uce-1205	-4073.7047	-4076.1883	-4076.1889	-4076.1883	-4076.1881	
uce-1206	-2069.1864	-2072.4396	-2072.8278	-2072.8277	-2072.4397	
uce-1207	-4634.5058	-4643.8615	-4643.8633	-4643.8633	-4643.8619	
uce-1209	-4325.3289	-4325.1467	-4325.1483	-4325.1478	-4325.1461	
uce-121	-4227.1211	-4227.1211	-4228.1524	-4227.1211	-4228.1522	
uce-1210	-5084.5049	-5082.0469	-5085.6532	-5085.6531	-5082.0473	
uce-1211	-3473.6349	-3473.6331	-3473.6329	-3473.6328	-3473.6340	
uce-1212	-2421.2005	-2429.2949	-2429.2949	-2429.2950	-2429.2948	
uce-1215	-5768.6430	-5765.7827	-5768.6515	-5768.6536	-5765.7827	
uce-1216	-3966.3342	-3965.8593	-3966.5941	-3966.5935	-3965.8586	
uce-1217	-2491.6188	-2489.9897	-2497.7891	-2489.9907	-2497.7893	
uce-1219	-1642.9559	-1644.2851	-1644.2852	-1644.2852	-1644.2855	
uce-1222	-3030.4097	-3029.6995	-3029.6993	-3029.8972	-3029.8975	
uce-1224	-4805.9895	-4805.9897	-4806.8745	-4805.9901	-4806.8750	
uce-1225	-2603.7868	-2606.0837	-2606.0843	-2606.0839	-2606.0840	
uce-1231	-3121.9236	-3125.7747	-3126.7158	-3125.7757	-3126.7163	
uce-1232	-4895.3423	-4897.5204	-4898.5561	-4900.9293	-4897.5201	
uce-1233	-3196.8724	-3199.4444	-3199.4447	-3199.4447	-3199.4445	
uce-1234	-4911.7589	-4909.8715	-4911.1232	-4911.1229	-4909.8717	
uce-1236	-4860.7441	-4863.4924	-4864.4135	-4863.4924	-4863.9388	
uce-1239	-4644.1709	-4644.2973	-4644.3687	-4644.3154	-4644.2964	
uce-124	-3418.0208	-3421.4434	-3421.4437	-3421.4440	-3421.4434	
uce-1241	-5412.1426	-5415.1822	-5415.2930	-5415.2926	-5415.1812	
uce-1242	-4655.9643	-4655.9644	-4655.9646	-4655.9649	-4655.9643	
uce-1243	-3354.3813	-3354.7781	-3358.5450	-3356.3102	-3354.7792	
uce-1245	-3473.8571	-3475.2889	-3477.5672	-3477.5670	-3475.2891	
uce-1246	-5111.9241	-5111.6952	-5111.6947	-5111.6956	-5111.6952	
uce-125	-3849.3245	-3849.0807	-3849.0807	-3850.8522	-3850.8516	
uce-1250	-9301.9399	-9302.2935	-9304.4146	-9302.2929	-9304.4151	
uce-1251	-2030.9995	-2031.0000	-2030.9998	-2031.0003	-2030.9997	
uce-1252	-3462.4769	-3465.4431	-3465.4428	-3465.4436	-3465.4433	
uce-1253	-5252.6696	-5253.1317	-5253.2406	-5253.2404	-5253.1326	
uce-1255	-4575.9379	-4575.9388	-4575.9389	-4575.9390	-4575.9394	
uce-1256	-3727.2525	-3725.6280	-3725.6271	-3725.8364	-3725.8403	
uce-1257	-4079.5946	-4079.3669	-4079.3667	-4079.3674	-4079.3679	
uce-1259	-4497.6026	-4498.9310	-4498.9817	-4498.9819	-4498.9309	
uce-1260	-5545.9811	-5545.7047	-5545.7049	-5545.7052	-5545.7052	
uce-1263	-3438.4098	-3441.3602	-3441.6795	-3441.6793	-3441.3602	
uce-1264	-3221.3057	-3221.0935	-3221.0933	-3221.0941	-3221.0936	
uce-1265	-4001.2068	-4001.1896	-4001.1896	-4003.5624	-4003.5617	
uce-1267	-5085.9396	-5084.6139	-5084.6145	-5084.6138	-5084.6133	
uce-1268	-3833.6784	-3835.7375	-3835.7382	-3835.7383	-3835.7370	
uce-127	-6077.0424	-6079.9695	-6079.9704	-6079.9697	-6079.9690	
uce-1270	-3913.3327	-3913.6653	-3913.6647	-3913.6652	-3913.6645	
uce-1271	-5214.0456	-5212.0115	-5212.6523	-5212.6246	-5212.0125	
uce-1272	-6116.2083	-6118.0413	-6119.0613	-6118.7989	-6118.0415	
uce-1276	-4697.7372	-4697.9042	-4697.9040	-4697.9049	-4697.9048	
uce-1277	-2525.5787	-2530.2554	-2530.2563	-2530.2555	-2530.2559	
uce-1278	-7140.2101	-7136.9087	-7139.0299	-7139.0297	-7136.9089	
uce-128	-5626.0783	-5625.5221	-5626.3678	-5626.0780	-5625.5216	
uce-1281	-5998.4538	-5997.7617	-5997.7619	-5997.7629	-5997.7617	
uce-1285	-3924.9027	-3922.0813	-3924.8272	-3924.8265	-3922.0815	
uce-1286	-2018.7625	-2020.3740	-2021.0060	-2020.3735	-2021.0054	
uce-1288	-3237.7320	-3233.2376	-3233.4914	-3233.4910	-3233.2373	
uce-129	-6612.3802	-6614.0718	-6614.0711	-6614.0727	-6614.0720	
uce-1290	-4877.4938	-4883.4205	-4883.4205	-4883.4339	-4883.4332	
uce-1291	-4493.0270	-4496.7068	-4497.6087	-4497.6091	-4496.7062	
uce-1295	-5097.4940	-5097.6080	-5099.6773	-5097.6928	-5097.6067	
uce-1298	-5154.4160	-5155.3885	-5156.0298	-5155.3866	-5156.0282	
uce-1299	-4798.0061	-4794.4562	-4796.9765	-4796.9769	-4794.4567	
uce-1300	-4659.9631	-4659.9633	-4661.2026	-4659.9647	-4661.2004	
uce-1301	-4494.3276	-4499.1713	-4499.2910	-4499.1721	-4499.2917	
uce-1304	-3820.3798	-3816.9982	-3818.7757	-3818.5012	-3816.9986	
uce-1305	-3547.7330	-3549.0764	-3549.0749	-3550.6154	-3550.6147	
uce-1306	-3961.0837	-3965.9975	-3965.9982	-3965.9975	-3965.9985	
uce-1307	-5493.5676	-5491.4305	-5495.5925	-5495.5914	-5491.4301	
uce-1309	-3947.3594	-3948.0335	-3948.0334	-3948.0350	-3948.0332	
uce-131	-4152.1365	-4155.2523	-4155.2522	-4155.2535	-4155.2519	
uce-1311	-5439.1224	-5441.9940	-5442.1022	-5441.9931	-5442.1017	
uce-1313	-4086.5736	-4087.2901	-4089.1881	-4087.2898	-4089.6955	
uce-1314	-4868.4737	-4865.7854	-4865.7869	-4865.7853	-4865.7859	
uce-1318	-4268.9706	-4268.9702	-4268.9704	-4268.9697	-4268.9706	
uce-1319	-3841.4878	-3840.6430	-3841.4195	-3841.4186	-3840.6421	
uce-132	-4376.2758	-4375.2545	-4376.5233	-4376.5229	-4375.2527	
uce-1322	-4466.2554	-4469.7260	-4469.7270	-4469.7266	-4469.7269	
uce-1323	-5038.6808	-5038.6814	-5038.6807	-5038.6805	-5038.6803	
uce-1324	-2295.6276	-2307.7630	-2307.7632	-2311.3885	-2311.3875	
uce-1326	-2506.9500	-2509.0362	-2509.0346	-2509.0357	-2509.0344	
uce-1329	-4137.6345	-4136.9419	-4139.5293	-4136.9421	-4139.5288	
uce-1333	-4581.7095	-4581.7107	-4583.4608	-4581.7087	-4583.4595	
uce-1334	-3979.9658	-3983.8627	-3983.8629	-3983.9159	-3983.9149	
uce-1335	-3822.9378	-3822.9359	-3822.9362	-3822.9370	-3822.9366	
uce-1336	-1764.7531	-1763.0201	-1763.0221	-1763.0219	-1763.0221	
uce-1339	-2408.0128	-2405.7016	-2406.8312	-2406.8307	-2405.7004	
uce-134	-1988.2662	-1989.1288	-1989.1294	-1989.1297	-1989.1288	
uce-1342	-6032.2896	-6033.3629	-6034.7646	-6034.7641	-6033.3633	
uce-1344	-5946.4895	-5940.1468	-5942.0535	-5942.0539	-5940.1474	
uce-1345	-3824.1212	-3823.6773	-3825.6852	-3825.6852	-3823.6773	
uce-1346	-3599.2385	-3599.2385	-3599.2386	-3599.2385	-3599.2388	
uce-1348	-4300.8573	-4306.6768	-4306.6762	-4306.6768	-4306.6773	
uce-1349	-5024.3193	-5025.6461	-5025.6458	-5025.6460	-5025.6463	
uce-1350	-2840.0551	-2840.0544	-2840.0948	-2840.0555	-2840.0951	
uce-1351	-5610.9334	-5611.0320	-5614.8136	-5611.0325	-5616.0051	
uce-1354	-3658.3327	-3661.3967	-3661.3960	-3661.3961	-3661.3961	
uce-1357	-5462.0446	-5453.7120	-5454.6705	-5455.4652	-5453.7123	
uce-1358	-3441.7817	-3446.6264	-3446.6259	-3446.6274	-3446.6265	
uce-1359	-4215.7362	-4218.9643	-4219.6898	-4219.6915	-4218.9642	
uce-136	-5932.3052	-5932.5854	-5934.0256	-5934.0249	-5932.5850	
uce-1360	-3897.7834	-3897.1110	-3897.1119	-3897.1105	-3897.1108	
uce-1361	-3068.8918	-3069.9129	-3073.3694	-3073.3695	-3069.9128	
uce-1362	-6180.1172	-6182.2062	-6182.6140	-6182.6138	-6182.2049	
uce-1363	-3605.2086	-3605.4081	-3606.8791	-3605.4086	-3606.7737	
uce-1366	-5075.2441	-5079.2196	-5080.6882	-5079.7692	-5079.2189	
uce-1367	-4419.1614	-4419.1148	-4419.1618	-4419.1613	-4419.1149	
uce-1368	-5813.4707	-5812.7498	-5813.4718	-5813.4715	-5812.7498	
uce-1371	-5783.9699	-5784.0033	-5786.4117	-5784.0036	-5785.5285	
uce-1374	-4486.6840	-4482.5882	-4482.5880	-4483.3795	-4483.4632	
uce-1375	-3146.8467	-3147.5867	-3148.1965	-3147.5860	-3148.1968	
uce-1376	-5728.2263	-5733.0934	-5733.2658	-5733.2650	-5733.0932	
uce-1378	-6316.7846	-6319.2830	-6319.2835	-6319.2834	-6319.2832	
uce-1381	-3208.7735	-3223.4821	-3223.4823	-3223.4824	-3223.4835	
uce-1383	-4137.2933	-4137.2935	-4137.2937	-4137.2937	-4137.2935	
uce-1384	-3953.0456	-3954.6440	-3954.6440	-3954.6437	-3954.6433	
uce-1385	-5672.6252	-5673.5971	-5673.5972	-5673.6312	-5673.7191	
uce-1389	-3662.2413	-3661.9399	-3661.9404	-3661.9400	-3661.9395	
uce-139	-4250.7603	-4250.8288	-4252.5215	-4252.5227	-4250.8282	
uce-1390	-5985.1187	-5990.1035	-5990.1009	-5990.4941	-5990.4960	
uce-1392	-3443.0436	-3444.4330	-3445.0125	-3445.0127	-3444.4330	
uce-1393	-4102.6084	-4115.6935	-4116.6097	-4116.6090	-4115.6932	
uce-1394	-5131.8170	-5132.0987	-5132.1440	-5132.0971	-5132.1440	
uce-1395	-5415.0572	-5415.7180	-5415.7182	-5415.7187	-5415.7179	
uce-1396	-800.9533	-800.9704	-803.6614	-803.6612	-800.9705	
uce-1397	-4330.4665	-4330.5162	-4330.4835	-4330.5163	-4330.5162	
uce-14	-2388.1975	-2390.4723	-2390.5336	-2391.0094	-2390.4723	
uce-1402	-5230.0092	-5232.4604	-5233.3481	-5233.3477	-5232.4601	
uce-1403	-5561.8646	-5557.5759	-5558.9225	-5558.9043	-5557.5764	
uce-1405	-5038.7143	-5038.7141	-5039.5266	-5038.7142	-5039.5274	
uce-1408	-7472.1367	-7477.8634	-7477.8650	-7477.8649	-7477.8636	
uce-1410	-2265.0597	-2264.6790	-2264.6791	-2264.6788	-2264.6791	
uce-1412	-4664.5074	-4671.5354	-4671.5356	-4672.3659	-4672.3644	
uce-1413	-4249.2343	-4253.1065	-4253.5997	-4253.6531	-4253.1069	
uce-1415	-4075.4604	-4080.5389	-4081.0197	-4081.0055	-4080.5397	
uce-1417	-3141.2553	-3139.5157	-3139.5166	-3139.5164	-3139.5155	
uce-1419	-4523.8476	-4530.5702	-4530.5706	-4532.0086	-4533.0456	
uce-142	-799.9949	-801.3355	-801.8285	-801.8286	-801.3355	
uce-1420	-1226.5835	-1225.8485	-1225.8482	-1225.8484	-1225.8482	
uce-1423	-3741.6231	-3738.3926	-3738.7723	-3738.7719	-3738.3937	
uce-1424	-4963.9854	-4965.6104	-4965.7072	-4965.6102	-4966.5455	
uce-1425	-5311.3233	-5310.7473	-5312.3008	-5311.3232	-5310.7468	
uce-1427	-4524.3897	-4524.8590	-4525.9287	-4524.8589	-4525.2013	
uce-143	-2706.4907	-2710.9166	-2710.9168	-2710.9172	-2710.9168	
uce-1430	-2154.2918	-2165.0734	-2165.4100	-2165.4106	-2165.0735	
uce-1434	-4122.9438	-4123.3854	-4127.2780	-4127.2784	-4123.3854	
uce-1435	-4215.6019	-4215.6018	-4220.7398	-4215.6017	-4220.7398	
uce-1438	-4160.9619	-4161.4170	-4162.8711	-4162.9696	-4161.4199	
uce-144	-3407.1066	-3408.2697	-3408.2702	-3408.2692	-3408.2699	
uce-1442	-3855.2690	-3847.0890	-3849.0669	-3847.0897	-3849.0658	
uce-1446	-5094.8055	-5094.8053	-5097.4785	-5094.8069	-5096.3060	
uce-1447	-4479.4127	-4475.2492	-4479.6445	-4479.6448	-4475.2495	
uce-1450	-5570.9706	-5570.7537	-5571.1833	-5570.7542	-5571.1826	
uce-1451	-5380.1533	-5379.7752	-5379.7753	-5381.4254	-5380.2388	
uce-1453	-5427.9285	-5427.9603	-5427.9593	-5428.3098	-5428.2096	
uce-1454	-5865.1365	-5865.8805	-5865.8818	-5865.8809	-5865.8802	
uce-1456	-7316.7502	-7313.3031	-7317.5241	-7317.5232	-7313.3029	
uce-1457	-4498.9075	-4504.5533	-4504.5546	-4504.9737	-4504.9730	
uce-1458	-3743.6069	-3746.0600	-3746.0599	-3747.6678	-3746.4575	
uce-146	-4229.9657	-4232.7540	-4232.7538	-4232.7545	-4232.7532	
uce-1462	-5413.8793	-5413.8793	-5414.6175	-5413.8784	-5417.0362	
uce-1463	-7018.9752	-7019.6134	-7020.6239	-7021.2633	-7019.6132	
uce-1466	-3411.1243	-3413.2328	-3414.0082	-3413.9726	-3413.2327	
uce-1467	-4842.2398	-4845.7450	-4846.0333	-4845.7462	-4846.0313	
uce-1468	-3421.5546	-3417.2381	-3419.4069	-3419.4062	-3417.2385	
uce-1469	-5039.0781	-5045.8581	-5047.7534	-5047.7530	-5045.8575	
uce-147	-2338.4747	-2345.4462	-2345.4470	-2345.4471	-2345.4464	
uce-1470	-4730.9275	-4729.9514	-4730.9283	-4730.9305	-4729.9527	
uce-1471	-2365.9528	-2361.7920	-2361.7926	-2361.7927	-2361.7931	
uce-1474	-4065.3045	-4065.3048	-4068.4976	-4065.3054	-4068.4973	
uce-1476	-2973.0799	-2973.0793	-2973.0796	-2973.0800	-2973.0797	
uce-1477	-3517.7852	-3518.0792	-3520.0803	-3518.0796	-3519.0340	
uce-1478	-5976.1429	-5968.5446	-5971.7512	-5971.7506	-5968.5448	
uce-148	-3745.2231	-3749.3941	-3752.2105	-3752.2113	-3749.3951	
uce-1480	-4458.8550	-4458.0258	-4460.8429	-4458.0257	-4460.8425	
uce-1482	-3763.3972	-3763.0484	-3767.5729	-3767.5738	-3763.0485	
uce-1483	-4536.9305	-4541.1308	-4541.1311	-4541.1314	-4541.1313	
uce-1484	-3345.7767	-3345.7771	-3345.7761	-3345.7774	-3345.7775	
uce-1485	-6122.8937	-6122.8931	-6122.8926	-6122.8933	-6122.8924	
uce-1488	-4030.1066	-4035.6853	-4035.8899	-4035.8904	-4035.6853	
uce-1489	-4746.3580	-4746.3576	-4746.3580	-4746.3586	-4746.3577	
uce-149	-3170.8804	-3170.8810	-3170.8796	-3170.8796	-3170.8807	
uce-1490	-5011.7668	-5005.7251	-5012.0999	-5011.7681	-5005.7250	
uce-1492	-5392.4329	-5392.4327	-5392.4342	-5392.4348	-5392.4340	
uce-1497	-4636.3541	-4636.3550	-4637.6870	-4636.3541	-4636.3571	
uce-1498	-3210.9485	-3201.4019	-3201.4022	-3201.4022	-3201.4021	
uce-1499	-2480.1489	-2480.1473	-2480.1481	-2480.1476	-2480.1473	
uce-15	-2326.5302	-2332.9418	-2333.6314	-2333.6305	-2332.9422	
uce-1500	-6174.8607	-6176.5610	-6176.5638	-6176.5611	-6176.5630	
uce-1501	-4105.3846	-4109.1360	-4109.1360	-4109.1366	-4109.1370	
uce-1504	-2690.5963	-2694.2524	-2694.2524	-2694.2526	-2694.2520	
uce-1506	-5971.2433	-5972.6379	-5972.6486	-5972.6582	-5972.6377	
uce-1507	-958.0999	-958.1002	-958.1004	-958.1002	-958.0992	
uce-1508	-3446.4845	-3450.5356	-3450.5361	-3450.5372	-3450.5370	
uce-1509	-6254.2147	-6258.2787	-6258.2788	-6258.2786	-6258.2801	
uce-1511	-5024.4345	-5030.7434	-5030.7436	-5030.7437	-5030.7430	
uce-1512	-3497.0105	-3506.3486	-3506.3485	-3506.3486	-3506.3486	
uce-1514	-5534.5103	-5533.3707	-5535.2077	-5535.2085	-5533.3707	
uce-1520	-3673.3329	-3673.5827	-3673.5843	-3673.5845	-3673.5843	
uce-1523	-4090.2411	-4090.1806	-4090.1819	-4090.1821	-4090.1808	
uce-1526	-3938.5464	-3941.5491	-3942.0221	-3942.0227	-3941.5505	
uce-1528	-3530.9863	-3530.9857	-3530.9860	-3530.9853	-3530.9869	
uce-1529	-3089.6859	-3093.0370	-3093.6361	-3093.0015	-3093.0378	
uce-153	-7073.0447	-7068.3464	-7070.0200	-7069.9149	-7068.3469	
uce-1530	-3183.4438	-3183.4436	-3188.7880	-3183.4436	-3188.7876	
uce-1531	-4852.8638	-4852.3606	-4854.0554	-4854.0544	-4852.3609	
uce-1533	-5077.3250	-5077.3249	-5079.0062	-5077.3239	-5078.4585	
uce-1535	-3679.7948	-3682.2029	-3682.2031	-3682.2029	-3682.2017	
uce-1538	-3738.8653	-3736.2204	-3740.6769	-3736.2206	-3740.6765	
uce-1539	-4119.7043	-4124.9955	-4125.5691	-4124.9956	-4125.5692	
uce-154	-2589.0296	-2583.8613	-2584.6591	-2583.8617	-2584.6588	
uce-1540	-3906.3719	-3910.9034	-3911.0878	-3911.0874	-3910.9036	
uce-1544	-3018.4874	-3018.8669	-3018.8718	-3018.8666	-3018.8713	
uce-1545	-5899.8494	-5898.9354	-5900.6208	-5900.6192	-5898.9335	
uce-1547	-2715.1091	-2715.1086	-2715.1097	-2715.1106	-2715.1093	
uce-1550	-2990.0711	-2990.1947	-2990.1944	-2991.3536	-2991.4889	
uce-1552	-6954.5555	-6954.7175	-6954.8926	-6954.7946	-6954.7169	
uce-1555	-2837.7609	-2836.6322	-2839.3128	-2839.3120	-2836.6326	
uce-1556	-3042.3362	-3043.5578	-3043.5578	-3043.5580	-3043.5578	
uce-1558	-3988.4807	-3993.9729	-3993.9718	-3993.9704	-3993.9811	
uce-1560	-3539.7316	-3535.6629	-3535.6622	-3535.6637	-3535.6626	
uce-1561	-6735.3506	-6738.3695	-6739.0039	-6739.0027	-6738.3699	
uce-1562	-4488.4460	-4489.6836	-4492.2982	-4492.2979	-4489.6851	
uce-1563	-1681.0719	-1680.3292	-1681.9989	-1680.3292	-1682.2019	
uce-1564	-6088.1416	-6080.9806	-6085.5320	-6085.4618	-6080.9808	
uce-1565	-5106.7259	-5101.0051	-5102.0256	-5102.0266	-5101.0057	
uce-1566	-3151.8075	-3152.2723	-3152.2719	-3152.2730	-3152.2732	
uce-1568	-3956.3558	-3956.3554	-3956.3573	-3956.3567	-3956.3547	
uce-1569	-4065.9579	-4065.7360	-4065.7364	-4065.7366	-4065.7361	
uce-157	-5320.2590	-5320.7059	-5321.4300	-5321.4296	-5320.7056	
uce-1570	-1279.1309	-1276.3499	-1276.3513	-1276.3500	-1276.3498	
uce-1572	-3953.6865	-3956.9610	-3956.9611	-3958.5907	-3958.5900	
uce-1573	-3994.5714	-3994.0804	-3994.0822	-3994.6007	-3994.5996	
uce-1576	-3375.1438	-3379.8422	-3379.8413	-3381.1711	-3381.1715	
uce-1579	-3101.9815	-3106.7193	-3106.7192	-3107.8442	-3107.8437	
uce-1580	-3318.8226	-3317.4309	-3319.3645	-3319.3636	-3317.4311	
uce-1581	-4876.4486	-4869.1969	-4876.5385	-4876.5383	-4869.1984	
uce-1582	-3797.5585	-3797.5588	-3797.5587	-3797.5587	-3797.5587	
uce-1586	-4046.9389	-4043.8124	-4045.1735	-4046.0268	-4043.8125	
uce-1588	-2416.4182	-2416.4333	-2416.4332	-2416.4326	-2416.4333	
uce-1590	-4669.6829	-4674.4356	-4674.4359	-4674.4363	-4674.4359	
uce-1591	-3196.2428	-3193.2105	-3194.2465	-3194.2452	-3193.2101	
uce-1594	-6056.8340	-6053.5588	-6053.5587	-6053.5587	-6053.5585	
uce-1597	-3903.8317	-3900.7343	-3900.7331	-3903.8618	-3903.8627	
uce-1598	-5636.1780	-5633.2897	-5636.4298	-5636.4286	-5633.2895	
uce-16	-5188.2789	-5188.2168	-5188.2805	-5188.2805	-5188.2159	
uce-1600	-4450.9541	-4449.3325	-4449.3326	-4449.4907	-4450.5320	
uce-1601	-1285.0222	-1292.2459	-1292.2463	-1292.2462	-1292.2454	
uce-1602	-3728.6028	-3718.6735	-3722.1635	-3722.1625	-3718.6753	
uce-1606	-4109.8436	-4108.8918	-4109.0294	-4109.0284	-4108.8917	
uce-161	-2404.2124	-2399.9632	-2399.9627	-2399.9632	-2399.9626	
uce-1610	-1306.3377	-1301.2602	-1301.2600	-1301.2606	-1301.2602	
uce-1611	-3245.7892	-3249.1286	-3249.1299	-3249.1300	-3249.1294	
uce-1613	-5382.9472	-5386.4737	-5388.3129	-5388.3131	-5386.4732	
uce-1614	-5131.1912	-5131.1911	-5131.8735	-5131.1912	-5131.4243	
uce-1616	-4717.7888	-4718.6783	-4718.6790	-4718.6783	-4718.6794	
uce-1618	-3926.4757	-3926.9090	-3927.4323	-3927.4327	-3926.9087	
uce-162	-3066.8625	-3068.6799	-3069.0771	-3069.0769	-3068.6796	
uce-1621	-2297.8830	-2297.8836	-2297.8838	-2297.8842	-2297.8835	
uce-1622	-2504.3298	-2504.0920	-2504.0923	-2504.0925	-2504.0923	
uce-1624	-5228.7578	-5228.0732	-5236.8306	-5236.8302	-5228.0734	
uce-1625	-2826.2586	-2829.2951	-2829.2964	-2829.2968	-2829.2950	
uce-1629	-3013.2213	-3017.7125	-3017.7123	-3017.8952	-3018.1885	
uce-1630	-4214.0429	-4213.5886	-4213.6667	-4213.6667	-4213.5889	
uce-1631	-6887.0599	-6887.0954	-6887.0950	-6887.0956	-6887.0955	
uce-1633	-3806.4859	-3801.8544	-3801.8552	-3801.8557	-3801.8549	
uce-1634	-5691.0562	-5691.7772	-5691.9640	-5691.7763	-5691.7902	
uce-1636	-1927.7071	-1929.5848	-1929.5853	-1929.5857	-1929.5834	
uce-1639	-4805.1431	-4804.6204	-4807.2334	-4807.2332	-4804.6218	
uce-1641	-3534.7734	-3533.1259	-3534.7725	-3534.7714	-3533.1258	
uce-1642	-4067.3793	-4067.9791	-4067.9786	-4067.9793	-4067.9794	
uce-1643	-4187.1289	-4191.7509	-4191.7953	-4191.7509	-4191.7957	
uce-1644	-3582.9931	-3582.9525	-3582.9525	-3582.9528	-3582.9533	
uce-1645	-4572.6762	-4573.0510	-4573.0510	-4573.0511	-4573.3084	
uce-1648	-4677.6824	-4676.4134	-4676.4124	-4678.1645	-4677.2607	
uce-1649	-1986.9308	-1985.7695	-1986.9994	-1986.9989	-1985.7687	
uce-1650	-4663.8786	-4663.8792	-4666.4713	-4663.8783	-4666.4647	
uce-1652	-5191.9466	-5191.9460	-5193.8593	-5191.9460	-5193.8587	
uce-1653	-936.2033	-938.3450	-938.3452	-938.3451	-938.3452	
uce-1658	-5696.3204	-5696.8879	-5696.8886	-5697.4962	-5697.4951	
uce-1659	-2704.3631	-2706.8937	-2706.8934	-2706.8923	-2706.8924	
uce-166	-5741.3324	-5738.6340	-5738.6341	-5738.6337	-5738.6337	
uce-1660	-4164.0013	-4168.6501	-4168.6500	-4168.6501	-4168.6500	
uce-1662	-2831.8270	-2828.2888	-2832.1249	-2832.1242	-2828.2887	
uce-1667	-3510.7097	-3508.8559	-3509.8018	-3510.4223	-3508.8555	
uce-1671	-4605.8716	-4609.0956	-4609.0947	-4609.0960	-4609.0956	
uce-1675	-5491.9142	-5484.5837	-5492.7194	-5492.7200	-5484.5827	
uce-1677	-4908.0006	-4909.6499	-4910.5937	-4910.5932	-4909.6500	
uce-1678	-3766.0060	-3764.5682	-3765.1498	-3764.5693	-3766.8368	
uce-1679	-3847.1824	-3849.0105	-3849.0111	-3849.0112	-3849.0119	
uce-1680	-4647.9076	-4645.8779	-4648.6332	-4648.4424	-4645.8778	
uce-1683	-4438.2460	-4440.1819	-4440.1814	-4443.5328	-4442.6668	
uce-1685	-1883.4351	-1885.2347	-1886.8838	-1886.8838	-1885.2344	
uce-1689	-3772.0032	-3772.0218	-3772.0221	-3772.0209	-3772.0208	
uce-169	-4141.9559	-4143.3613	-4143.3607	-4143.3610	-4143.3618	
uce-1690	-4599.0612	-4600.5245	-4600.5257	-4600.5257	-4600.5255	
uce-1692	-4381.2704	-4382.5833	-4382.7599	-4382.7602	-4382.5818	
uce-1693	-2675.3025	-2676.6837	-2676.6841	-2676.6839	-2676.6841	
uce-1694	-4505.4826	-4507.9817	-4507.9822	-4507.9823	-4507.9814	
uce-1695	-2429.3421	-2429.3435	-2429.3434	-2429.3428	-2429.3431	
uce-1698	-3745.0004	-3745.5105	-3745.5106	-3745.5109	-3745.5110	
uce-17	-4833.7935	-4830.7986	-4830.7990	-4830.7987	-4830.7993	
uce-170	-4440.2827	-4437.4959	-4440.4351	-4440.4337	-4437.4970	
uce-1702	-6619.4788	-6621.3880	-6621.3867	-6623.3881	-6622.9940	
uce-1703	-6242.2377	-6246.7266	-6247.2309	-6246.7265	-6246.8915	
uce-1705	-3182.0389	-3182.9768	-3182.9790	-3182.9780	-3182.9783	
uce-1706	-2496.9660	-2496.8194	-2496.8195	-2496.8204	-2496.8196	
uce-1707	-2499.2707	-2500.2236	-2500.2242	-2500.2239	-2500.2240	
uce-1708	-7239.4127	-7240.5849	-7240.5846	-7241.5821	-7241.5848	
uce-1709	-6229.9443	-6230.6629	-6230.8970	-6230.6632	-6230.8111	
uce-171	-1635.5533	-1636.6862	-1636.6866	-1636.6867	-1636.6867	
uce-1713	-7239.4436	-7233.4820	-7233.4828	-7233.4836	-7233.4815	
uce-1718	-3424.4328	-3429.9175	-3431.0070	-3430.8698	-3429.9183	
